gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
PROX1,37.0732,288.7205,11.6959,14.1011,95.3912,5.0102,94.3425,158.0579,108.0139,10.5225,107.9106,16.8269,1.0521,254.7928,32.5407,4.3668,9.4488,57.1084,15.2919,154.9868,56.4356,7.1153,37.3887,37.8151,22.4007,101.983,37.8918,40,49.1724,19.1515,147.9895,94.1109,180.0078,360.1045,413.4484,71.1775,303.6341,247.0648,104.8327,15.3156,54.6075,19.0726,5.8893,409.9417,351.5635,428.3322,86.6446,78.2998,162.2691,80.3424,45.0336,185.2861,31.0371,2.6082,126.0924,27.3629,135.6286,227.0524,24.8276,18.022,35.753,81.8248,10.6574,139.3955,13.0293,6.7583,61.0329,55.6086,135.6196,54.9569,22.5812,26.3299,210.8608,23.0193,1.8484,12.2574,152.2793,59.2176,464.7151,262.1677,74.4672,136.9584,118.2013,98.0782,135.4115,12.2372,64.5596,2.863,285.205,416.3608,6.0371,107.535,240.6015,198.2541,78.3011,480.6276,98.371,304.1575,22.1668,9.9024,183.8253,55.4484,84.1422,48.3129,7.6381,65.1611,10.1796,92.0292,32.0744,30.9816,74.4283,34.0102,60.6377,229.4078,136.5734,291.2801,103.0096,21.1463,106.6095,4.2043,68.7947,9.4767,47.1447,274.9008,13.8681,288.7604,411.0087,34.7083,48.8183,46.7036,42.643,58.8291,9.1743,106.0042,172.8467,87.7088,34.9987,307.5269,142.2147,20.1669,20.6797,43.3673,27.0514,45.0759,258.3732,60.5028,40.5797,199.3708,3.8449,17.1634,56.3452,215.5743,9.1901,13.4062,3.2984,5.8502,1.442,11.3501,130.0429,10.7181,66.1123,23.1973,129.6983,216,103.8707,16.6253,78.6026,72.1132,10.3532,74.3243,48.9328,62.9024,74.0125,135.0211,21.4541,53.9568,4.6729,7.9374,37.037
PRSS1,3858.5366,2880.4714,488.3041,319.624,343042.8725,12.5254,3472.7917,8564.5433,74412.4564,7.6197,37441.9604,116510.4167,5.7864,59923.9332,13.1414,34.9345,6482292,2526.0406,211.3068,29013.1374,4635.6436,36635.3109,27.2997,705.2821,2602.705,777160.9348,40582.082,239.0123,629.9487,0.532,571.5825,1.1547,36723.6519,1.7213,5.4521,47660.8084,10.1024,320828.9944,4980.6691,1026.1421,49059.4832,23037.0232,1299.7644,6699496.778,215669.7272,113205.9745,9279.8013,711193.5123,137308.7071,633.9838,27878.6998,77496.594,740.3482,93.3751,179761.1319,6758.1804,360.2852,5839.6453,15964.1379,56.6943,4247.0206,18935.5539,870.3581,6520.1099,4.188,27208.131,9918.3099,198.5433,6387.3733,9177.2629,44.3837,190.2203,5853.8417,263.9186,105.3604,0,237.1484,1157.1212,4913.2253,155724.1513,8236.5523,629.3191,69016.7024,514.5792,169.8254,3.1377,46748.4169,1645.8078,21241.7112,2339883.325,521.7766,13308.5952,903595.871,941.1796,1845.6698,77.4896,44.5991,304647.1554,328290.9393,251.4097,63.3549,12890.0675,378084.2696,17689.0337,41.1281,7296.7124,2343.7126,3.0531,170.1089,154.908,106.4449,91.8782,836.3826,68442.4779,10789.5737,83701.8288,499223.3944,1227.8258,886.0267,616.9747,4217.3913,88070.4574,40.4829,368305.3543,44.6027,68.305,2529532.953,23724.9239,1055.4049,36093.2447,283.7964,16.6999,131.0616,31998.3232,440103.1175,238.7884,2429.6221,2278996.638,201901.6301,1449.0686,554.3932,399.8724,70.7845,742.2832,189193.1818,5022.1559,2030.6418,68932.7566,17.0885,19.0189,218012.1827,2229289.427,5.7438,331.6783,21.4395,61.1614,562.3648,371.5651,174.6781,96157.0204,300.6237,1003.0308,10121.7575,104250.5263,1126.8986,1068.0477,115.2838,101777.7134,230.8161,3470.9459,36.9599,11932.6399,4132.6403,65771.6245,38.7366,512.8469,576.5187,668.945,9.6866
PRTN3,0.4878,2.9461,0,0,1.0718,0,4.9329,0.3544,0.4355,1.8142,2.1496,1.6026,1.0521,0.6184,0.6258,0,0,0,0,1.9434,0,2.5874,0,0,0.4227,2.8329,0,0.4938,0.3872,0.532,0,9.2379,16.0352,133.576,0.4543,0.8787,0,0.4084,1.487,0,2.4378,0.374,0,0,0.7984,1.6745,0,5.5928,0.8795,0,2.179,1.3624,0,2.0866,1.2484,0,0,2.6923,0.6897,0,1.6251,0,0,1.4989,0,4.5055,0,2.0596,2.3383,0,1.5573,0.5373,1.1554,0,0,12.2574,3.3948,0.4322,0,0.409,0.3961,0,0.4283,0.3313,0.4988,0,0,1.227,0,0,0,1.8932,0.5097,1.3182,0,0,0.9489,9.2998,1.1083,6.0514,0,4.8216,0.5536,0.7669,0,0,0,0.8723,0.5728,0,0,0,0,0,0.8146,4.7707,0.6205,0,0,0,0,0,0.5124,0,0.3748,0.3614,0.6862,1.5541,1.1623,0,1.4704,0.3795,0,4.3365,0,3.2145,0,0.7168,0.5621,0.4919,0,0.6378,0.9017,0.9799,0,0.8522,1.2422,1.5729,0.4272,0,0.5076,0.9135,0,1.9861,25.1502,0.5318,0,0,0.8584,1.0718,0.4158,1.0086,0.5294,1.2632,0,1.5114,0,1.3692,0.609,0,1.5617,0.9906,0.4158,1.5823,0,0.5139,1.1682,0.8819,1.7094
PSEN2,443.9024,629.2088,543.2749,624.2068,752.4116,432.1278,756.5901,561.3538,677.7003,337.0827,653.9123,542.4679,396.1073,619.0476,497.4969,468.3406,1212.5984,527.6493,446.2465,656.386,615.3465,1158.4978,369.7329,1000,528.3178,610.1983,383.7549,602.4691,857.613,982.0455,897.5883,764.4342,1192.81,479.5655,1014.9932,734.1828,449.558,508.4227,223.7918,615.2627,587.0307,629.3942,292.1084,2025.1611,554.6241,567.649,468.543,823.2662,391.8206,353.3005,449.6096,566.7575,457.2294,520.0835,729.5048,590.5826,566.1624,306.0272,486.8966,542.5386,575.2979,471.3975,478.4009,456.6575,396.4635,568.4474,870.4225,359.1903,731.099,628.7716,553.6284,731.8646,590.9879,541.7559,518.7924,1234.9336,552.3763,890.4258,487.1929,670.7566,539.4914,636.2141,367.8801,478.4626,475.0623,478.8202,550.4235,599.591,481.2834,830.624,403.6223,456.6452,579.5846,743.98,439.0457,601.0247,458.9594,524.6171,467.1654,535.8273,510.6791,716.972,860.7972,560.1994,454.1716,938.8516,1275.4491,668.6294,697.0457,375.4601,682.3285,395.9391,437.794,593.6011,526.2015,389.8754,712.69,500.7972,496.8832,556.7137,477.1602,1021.0136,393.0431,745.3629,371.4393,456.8124,794.5711,579.1621,674.1573,512.7242,695.5218,393.5857,525.1201,672.1628,760.6328,413.7469,307.3802,959.8566,641.9337,433.3433,384.9953,490.4337,456.7178,568.8388,640.5502,532.1687,367.7019,620.1337,195.6638,588.1944,2422.335,1268.7828,568.6387,524.8262,571.4451,471.7408,453.4968,639.1876,734.3348,802.7867,773.3888,499.7504,669.6665,586.1053,591.3768,605.5629,567.2489,659.5162,641.9001,424.3243,668.4019,410.5993,625.7796,564.346,435.0417,496.4029,578.8551,686.5836,426.2108
PSMA5,1951.2195,1680.9764,2105.848,1964.7474,1318.328,1378.4249,988.4384,2082.3957,1196.4286,1275.0363,1546.8616,2112.9808,2615.4655,1507.7304,1424.2804,2319.869,2355.9055,1159.8633,2280.8156,1277.3049,1614.8515,1772.9998,660.5341,1660.2641,1622.9924,1510.4816,2011.4885,1870.1235,2225.5348,1487.9638,713.1377,841.224,953.317,1107.1664,686.0518,1638.4007,1118.5632,1421.1332,1943.4944,1973.5939,2041.4432,1186.9858,2355.7126,860.3866,1195.4757,1300.4019,2076.7108,976.5101,2889.1821,1807.1886,1531.8685,972.752,1258.1378,3450.7042,1743.2376,1436.0962,1893.236,1042.8259,1373.7931,2758.1235,2431.2026,1929.761,2447.6601,2043.4674,2329.9209,4044.462,1676.0563,1603.587,1218.2385,1932.1121,1711.4981,1515.3143,1341.4211,2410.0642,3767.098,2064.3514,1305.5286,2127.5124,2463.6696,1520.2454,2433.6529,1491.1855,1859.1006,1142.8098,1884.5387,2202.6985,1560.6447,2523.9264,1356.8627,1341.8983,1880.1207,1648.9966,1501.2107,1137.5882,1618.4567,2152.0973,2165.7441,1328.2276,1622.056,1600.3301,1886.2491,1868.3703,1734.88,1368.4816,1577.5558,1981.4291,1346.1078,1611.1656,2018.9697,2125.1534,1445.3222,2322.335,2356.2467,1554.7992,1307.9012,1693.3475,1884.8899,2229.4202,1776.574,2140.6674,1706.109,2071.2814,1104.3127,1611.2362,1589.5802,1172.3889,1057.3697,1575.6006,1643.9365,2376.2989,1940.0106,1135.5916,2014.4168,1855.5549,1137.9969,1103.0188,2163.8346,1174.9104,1509.2749,2386.0937,1465.1821,1288.2653,1195.2209,1534.0519,1148.9234,2133.7878,1250.1035,1221.3921,1097.9387,1931.5783,1479.1878,1540.9911,2164.2734,1954.3198,2606.5481,1576.3694,2194.6647,1729.9881,1388.412,1782.9582,884.8233,1357.0416,1646.9031,1657.2632,3944.635,2520.4919,1455.4585,1964.3998,1636.419,1119.5946,1103.0713,1957.4047,1869.8545,1688.8186,1402.2646,1565.776,1808.9953,1803.9907,1467.8063
PSMD1,2734.1463,2181.8182,2066.0819,3522.4442,2282.9582,1924.5342,2792.6622,2101.5327,3197.2997,2546.0813,2391.6595,2843.75,1939.5055,1946.8151,2390.4881,2420.3057,1996.8504,3384.6773,2329.4717,2403.5098,2925.7426,3077.0375,738.8724,2158.4634,2494.5055,1649.8584,2624.6095,1982.2222,2693.6405,2191.7808,1142.6289,1101.0393,1823.8717,2901.1477,1325.761,1725.8348,1152.238,1816.437,2138.29,2039.0811,2204.7782,1941.6604,3794.7585,1180.7303,2019.6939,2230.7435,1853.7528,1626.3982,2351.3632,2098.1722,1868.1678,1461.1717,2009.841,2777.2561,1955.8885,2309.8848,2148.4959,3158.0931,1587.5862,4419.5306,2139.2199,3141.202,1992.3503,1564.8264,2918.1014,1723.3644,2017.8404,1966.0726,2183.1645,1933.7284,2608.5162,2078.4524,1722.1259,2179.3362,2317.9298,2653.7283,1617.8468,3333.0452,3315.7344,2417.1779,3088.8061,2759.8527,2220.985,1746.8522,2589.2768,3414.4964,2791.2172,2397.546,2244.9198,1938.1227,2457.0936,2244.2257,2076.7172,2275.1764,2727.2568,3886.007,2211.6084,1425.6018,1689.6647,1642.14,2606.1915,2178.8814,2498.2493,2384.5859,2189.7767,1760.0144,4349.7006,2157.6709,2005.2235,2965.3374,2601.6632,3146.1929,3533.7167,2111.6406,2964.4312,3305.0623,2403.0406,3024.5867,2207.5325,2569.5016,2521.7391,2435.1051,2505.8418,2491.6908,2797.6012,2406.2161,1437.5013,2861.6202,2084.4634,3368.2426,2271.3515,2298.8898,2658.803,1901.3294,1534.1486,1381.7584,1621.1007,1331.8996,2430.579,1640.9005,1808.3779,2109.6939,1649.2335,2004.8996,1386.3636,3020.4516,1885.7143,1610.696,4147.3887,2164.4439,1765.4822,2053.4369,2009.7645,2399.2056,2642.418,1533.8223,1476.5681,1797.491,2079.3991,1827.4384,1743.8669,4536.0794,1804.6585,2261.8947,1404.7036,2491.7755,1727.0742,2436.3304,1753.3496,1900.6757,1955.2317,2855.8692,2115.1767,1789.557,2200.2384,2236.8962,3004.6729,2742.3658,1857.5499
PTCH1,726.3415,660.3535,212.8655,364.7474,545.552,711.4451,588.87,720.1205,543.1185,506.5312,380.4815,375,124.1452,794.0631,1125.7822,277.2926,226.7717,458.0736,385.0788,700.5986,305.4455,361.5859,272.4036,265.3061,394.3364,515.0142,238.2344,244.4444,374.7943,152.1479,2027.3486,881.0624,426.2253,1759.2102,824.1708,458.2601,1228.5674,768.5554,246.0967,223.3958,603.1204,594.9888,2010.6007,666.4621,1103.3932,607.8366,235.6512,383.6689,440.6332,444.4582,355.1843,1217.3025,327.782,150.2347,541.4066,262.6838,468.788,324.8735,371.7241,575.2035,495.1246,385.9522,227.9509,374.719,248.953,229.031,309.8592,386.7886,833.2034,807.6509,310.686,518.0011,745.234,252.1413,91.1892,418.7947,557.711,555.0032,370.6221,944.7853,1207.7161,652.1978,774.7323,1665.0099,1133.4165,606.5265,394.3288,204.499,1199.6435,527.5302,296.6796,869.3677,622.9132,908.2251,1027.7025,682.0365,653.4873,714.9891,406.7609,1647.0912,512.119,1430.5689,272.9087,743.865,210.3408,958.134,598.2036,228.1103,549.2743,1076.0736,863.6175,295.4315,870.0993,989.789,775.1833,1411.6088,489.606,301.7538,635.5132,318.1221,1378.0958,425.2163,531.4025,823.8448,270.9895,811.7094,762.3217,904.7465,684.6184,507.6477,306.8334,417.8765,554.8274,796.4768,710.7113,358.1826,472.2293,922.5806,454.1877,149.0386,1266.7445,516.5816,299.3688,257.7168,755.3828,666.3826,585.5072,1109.3197,467.3716,471.2977,352.7919,494.1768,132.108,308.8381,418.4825,359.5228,180.9661,301.0753,472.103,614.6838,798.7526,413.517,722.0752,523.3684,243.5081,461.981,375.9825,397.9918,271.011,587.8378,569.4951,425.9534,448.6486,714.135,852.801,665.9815,161.215,280.0132,242.735
PTF1A,7.8049,7.5758,0.5848,0,142.5509,0,0,17.3651,16.5505,0,26.2253,12.0192,0,47.0006,0,0,779.5276,0,0,26.236,0,12.9369,1.1869,0,0.4227,219.2635,19.7521,0,0,4.2559,0,24.8268,6.2072,0.3443,0,38.225,0.5612,149.464,5.948,0.5281,33.1546,4.4877,0.2945,789.1991,126.68,30.1407,2.7594,290.8277,66.4028,0.515,7.2635,32.6975,0,0,85.7262,1.3681,0.6955,0.8974,6.8966,0,7.0423,13.7581,0,9.4929,0,35.2933,0,0.4119,4.6765,3.7716,0,0,6.3547,0,0,0,0,0.4322,0,298.9775,5.9415,0,23.9829,0.3313,0.4988,0,29.4004,2.454,23.8859,368.1175,0,34.078,796.7376,0,1.7478,0,0,55.7987,47.6586,0,0.48,6.7502,194.3021,6.5184,0,11.9684,1.1976,0,0,0.6135,0,0,0.2614,19.0606,5.4304,29.1545,79.1188,0.6713,1.8836,0,0,70.8694,0,95.2075,0,0,553.0435,18.9082,0,7.1071,0.4901,0,0,10.1186,213.6428,1.8368,0.5072,551.2545,59.584,2.9513,0,0,0,1.9598,87.3206,2.9825,0.8282,55.4463,0,0,272.0812,755.4236,0,0,0.4123,0.5318,0.721,0,0,39.1211,0,0.5043,5.2938,115.7895,0,0.5038,0.4367,17.8001,0,0.6757,0,8.42,2.9106,23.7342,0,0,0.5841,0,0
PTGS2,95.6098,198.6532,4729.2398,328.0846,191.8542,10295.9136,2101.4336,333.481,750.4355,1315.6749,138.0052,355.7692,140.9784,824.3661,262.8285,4529.476,89.7638,979.2882,1124.6525,728.2921,348.5149,129.3688,153.7092,56.4226,76.5004,151.8414,2083.6441,423.7037,335.3015,7.4478,99.732,313.5104,21.2078,6.5411,17.2649,3248.6819,12.9087,823.2772,14067.658,1439.662,219.4052,1091.997,398.9988,44.1853,155.6886,503.349,259.9338,145.4139,881.2665,1126.3384,133.6481,282.0163,2590.4618,122.5874,67.8319,141.831,66.0755,417.3098,112.4138,527.8957,432.286,1740.0434,251.0421,79.4404,704.5137,2478.7912,153.9906,2510.2129,773.1878,75.9698,5575.9954,649.6507,27.7296,1999.4647,228.589,867.2114,654.2192,398.9626,467.8515,85.4806,1263.5665,294.2882,576.4454,325.7124,59.601,2201.7571,474.6494,605.726,701.2478,252.2286,435.5326,2299.5078,992.4812,304.7629,2182.6444,351.9052,746.7974,301.9694,267.11,249.2092,1290.6168,60.7522,225.8555,437.1166,4431.2573,103.0609,115.5689,1302.3662,681.5813,141.411,832.8482,1301.5228,75.0131,176.3104,111.5938,160.8799,185.2312,285.978,1034.828,1861.7851,201.9813,380.3049,498.6062,210.1426,2756.3718,315.5042,771.2417,2000.6475,108.8725,26.9053,231.8406,242.9073,336.8283,403.7795,4193.4112,365.0708,838.4479,364.1577,1403.5975,206.5882,1505.2216,757.6531,1207.8449,402.2538,84.3301,242.8632,171.4286,343.2953,1564.4558,335.846,569.0355,314.227,399.7702,113.7041,237.4837,206.8852,201.1536,559.7372,426.1803,48.7674,359.2516,1152.8046,779.7777,364.6316,97.5012,65.4935,1190.393,214.5139,219.2448,307.4324,567.4128,585.4383,853.2225,903.481,1512.5149,616.1357,1230.7243,1817.6607,571.51
PTN,179.5122,122.4747,490.0585,53.584,88.9603,33.1924,36.3805,68.3973,43.554,3.2656,1477.2141,116.9872,1289.8474,128.6333,541.9274,156.1135,81.8898,61.1301,44.4856,72.3919,54.9505,216.6928,7.7151,147.6591,438.7151,115.5807,368.437,690.3704,79.7599,1603.9367,142.0913,112.0092,28.9668,56.8042,4.5434,57.1178,25.2561,138.438,31.9703,21.1249,157.4842,471.9521,93.934,108.0086,241.3839,193.2351,73.9514,101.7897,24.6262,28.8409,172.8709,154.6322,76.4572,124.1523,51.186,752.9358,7.6508,72.6927,342.069,85.6047,86.1322,45.6191,21.3149,60.9543,48.8599,206.5034,127.6995,51.9014,186.2822,105.0647,36.5971,141.8592,124.2057,91.5418,92.4214,134.8315,69.8351,130.1059,36.069,170.9611,136.2592,334.7175,45.8244,238.8999,111.2219,66.5202,138.8183,125.9714,213.1907,77.6088,80.6382,76.4862,577.5456,360.1264,195.4033,168.1076,466.2344,248.3589,294.8185,57.7637,126.7099,101.2536,47.6068,1052.9141,164.5123,77.7944,53.8922,17.8825,73.8857,95.092,193.763,135.0254,115.264,364.8741,182.46,194.2751,59.2616,56.39,56.8835,32.583,126.5823,121.1372,119.399,169.4007,153.2984,473.0755,234.6661,74.3379,208.4463,26.3977,173.0227,127.9059,177.8069,61.1933,41.3329,108.3732,38.0421,142.6523,108.4879,449.0834,192.2777,164.5408,191.1632,114.6497,189.5933,75.8415,351.9669,185.2143,41.4397,23.6577,780.7107,130.6234,35.6117,148.9573,47.8266,110.6224,35.328,62.724,217.5966,690.7824,68.6071,69.0876,160.4023,94.7368,35.2768,99.2478,52.8384,31.4925,190.6212,171.6216,237.8969,71.3224,79.8337,136.6034,888.5578,135.149,195.0935,39.2459,88.8889
PTPN14,160.4878,259.2593,315.7895,155.1116,156.4845,190.3867,176.3527,187.8267,294.4251,491.6546,115.6492,132.2115,56.8122,170.068,238.423,253.2751,47.2441,279.9115,183.9666,211.8315,200.495,95.0861,14.2433,181.8727,165.6805,84.9858,281.7696,309.6296,190.1074,6.9158,58.4451,85.4503,8.7935,10.328,70.8769,372.5835,77.4519,189.0761,354.6468,90.309,87.7621,295.4375,377.7974,88.3707,356.354,271.9357,169.9779,134.2282,214.5998,224.0316,78.4456,203.6785,300.5299,69.3792,122.3471,243.0738,47.2961,258.4629,200,229.4056,97.5081,190.4417,171.1112,176.8673,284.3183,83.3523,190.6103,423.4491,144.9727,156.25,177.5348,189.1456,104.5638,117.2377,101.6636,98.0592,179.9224,135.7251,72.6607,202.863,222.6095,129.1232,438.9722,204.7714,258.3541,393.7873,281.2737,103.8855,380.0357,287.8867,357.4817,257.4782,206.4483,161.3451,393.9526,225.1041,203.7008,112.6915,63.7296,211.2502,247.6602,132.594,158.8738,136.8865,176.2632,221.4147,114.3713,310.9803,280.6511,240.4908,308.9397,523.3503,237.8463,185.8407,387.9989,321.2298,334.471,256.1047,353.3559,263.4668,194.8266,114.5447,651.3139,266.7524,991.7541,281.8937,176.3426,229.4891,203.4095,106.606,150.4758,411.0447,177.8069,413.8981,339.7887,387.572,160.284,168.4588,288.9264,217.9014,186.5577,223.852,125.3381,157.2758,167.4641,161.4827,151.9669,160.0472,458.4001,149.8318,172.0812,153.4597,128.6617,152.9295,145.9535,70.7345,113.1939,212.0669,208.5837,64.8446,248.2328,143.2181,197.9884,199.1579,44.096,112.3465,145.8515,156.0931,59.0743,225.6757,59.8647,190.1932,165.4886,180.3797,131.7044,195.7862,195.0935,141.55,45.584
RAD51,120,188.5522,132.1637,159.812,135.0482,97.6984,54.879,132.1875,63.5889,199.2017,131.5563,90.5449,395.0552,111.3173,46.3079,129.9127,77.1654,217.1727,145.5051,82.109,105.4455,111.904,4.1543,132.0528,106.0862,82.153,97.148,188.642,201.3358,18.6195,7.5067,6.9284,5.1726,9.2952,18.1736,95.3427,17.9599,43.2874,249.8141,180.0898,101.4139,92.745,275.0294,8.5916,25.0166,38.5131,106.5121,46.9799,397.0976,117.4235,103.1415,31.3351,118.8494,528.4298,99.459,107.6274,150.2347,56.5388,57.2414,232.0338,61.2134,85.4453,92.9566,168.3737,275.477,152.437,67.6056,106.6861,73.2658,107.2198,49.0557,74.691,83.7666,181.4775,211.9532,128.7028,107.6625,199.2652,171.9812,69.5297,117.2463,39.4891,101.4989,52.0212,131.4214,103.2319,44.8583,107.1575,57.041,83.377,99.6119,52.6316,122.3397,62.218,77.9516,149.5357,156.2549,67.8337,73.1505,73.7175,138.7089,70.8775,228.6233,103.911,72.8555,89.7627,164.6707,123.8687,89.3501,88.0368,64.4491,210.1523,176.9472,44.2478,104.2628,87.9936,26.0627,216.4974,102.4657,92.844,78.1508,114.5447,92.752,41.1708,157.7961,49.8735,33.6217,72.2658,125.5327,102.0372,146.0645,227.346,106.1599,120.9411,82.129,72.5549,127.3142,35.8423,252.389,217.4095,125.8385,172.8316,52.2994,79.3729,19.1388,135.9182,36.4389,55.0531,412.261,157.2539,62.9442,72.1626,76.3929,232.3734,109.6713,70.2027,93.0065,75.2688,103.8627,112.5402,68.6071,236.0072,106.4055,98.9474,232.7291,100.7592,58.0786,151.9854,135.201,22.2973,42.6861,122.8331,106.8607,130.2743,44.1001,47.2765,141.3551,108.0366,175.4986
RAP1A,1051.7073,1224.3266,1851.462,1083.9013,1172.5616,1177.3916,759.0566,1399.1317,617.5958,522.4964,966.466,1061.6987,2018.9374,1251.7007,2191.4894,1601.5284,694.4882,852.6041,1315.1066,1314.2296,1060.396,1139.0925,512.1662,764.7059,1469.9915,1368.272,1504.7869,1245.4321,1430.6456,549.0092,624.6657,730.3695,929.5228,656.5194,621.99,1358.0844,500.6314,1399.8979,1158.3643,1167.6789,1490.4924,1412.1167,1631.331,676.2811,1680.9049,1700.6028,1426.6004,1337.8076,1423.4828,1632.5984,1616.1249,1289.5095,1069.6442,860.7199,770.2871,1827.8418,1155.2773,870.5173,1402.069,1138.0169,1074.2145,1340.3331,959.1701,1417.9365,1463.9367,2365.4021,725.8216,1860.6222,1252.5331,1411.0991,1075.3316,1091.8861,1186.5973,1692.7195,1054.2206,251.2768,1160.0388,1218.5001,803.4501,1741.9223,1856.1356,1632.2181,1811.1349,1471.8357,1403.2419,1301.2237,1407.884,1483.0266,1624.5989,1640.2727,1177.6628,1832.2605,1580.7315,1304.4696,1654.1117,2005.4435,1611.5768,1454.5952,1716.2649,1175.6292,1348.2121,1294.5998,841.4223,2532.592,1639.2479,1255.3484,822.7545,957.3656,1508.6429,1625.7669,1916.4241,1834.0102,1773.3926,2037.4404,1224.8167,1466.4723,1388.458,1821.5994,1382.5332,1419.287,1828.8387,1531.5204,1554.2369,1658.4111,1815.5922,1664.6187,1530.1326,1251.5703,1036.0325,1289.4252,1684.6429,949.9953,1430.3189,1548.6246,845.9826,1093.3755,1333.5024,1115.4122,973.5807,1041.7948,1762.1785,948.9796,1448.6023,1739.3435,1375.5981,1518.9604,1934.1615,1359.418,956.531,1177.7804,730.9645,1174.6974,1542.2171,472.6912,1117.7399,2037.4733,1211.9683,1430.7049,1042.4893,1601.2862,870.2703,807.8709,1238.2213,1126.7368,1362.5674,682.6437,1223.1441,1392.9712,1197.3203,1175,1131.1817,1409.6087,1379.6258,1647.1519,1533.969,1455.2929,1224.2991,942.7847,2018.2336
