gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
RAD50,1305.8537,998.7374,893.5673,1286.9565,1231.5113,1401.597,926.16,1361.5664,1259.1463,1650.5806,877.4721,1004.0064,467.1226,1210.2659,1382.9787,1444.3231,467.7165,1279.7104,1175.6256,1778.7041,426.7327,580.866,669.4362,628.4514,1104.3956,925.779,991.6356,787.6543,1332.688,533.0496,1188.2053,957.2748,1469.0288,697.143,1619.7183,1035.1494,1470.4644,1350.0766,895.1673,977.0267,946.3676,1370.6058,1464.0754,1309.6042,1128.4098,1285.6664,869.7572,1053.6913,1552.7704,1284.9631,858.5437,1159.4005,364.8751,466.3537,1280.4827,1273.743,1457.1379,883.0815,691.7241,1774.0449,966.9556,910.9341,719.9697,1179.1157,1776.175,629.272,1008.4507,1401.3365,932.9696,1275.8621,672.7636,1035.4648,1047.9492,481.2634,618.6075,277.8345,908.8264,1465.3123,1251.9603,1178.3231,1553.5134,1224.7904,1020.985,1388.668,1933.6658,1043.3009,1427.2822,1000.818,1684.8485,1528.0545,1683.9155,1539.1897,1284.5674,1316.3332,1932.3604,1395.4531,1436.3435,1055.7987,853.422,1001.7879,749.2201,1120.54,1388.3469,1111.5798,770.2703,849.0889,1646.1078,455.9149,556.1008,1513.4969,1128.0665,1216.2437,1687.6634,1347.8557,1169.9701,2212.0329,1572.7583,1396.6602,1945.341,1647.7183,1162.9059,1034.1986,1569.0977,1562.3459,1575.3373,1304.3007,1246.0632,1200.803,1208.0589,1371.6641,1052.3504,1181.1367,975.972,1197.3653,907.7136,578.6027,1170.175,1310.3943,1369.3086,966.0458,1152.3459,1278.699,811.9928,866.242,958.134,1190.882,941.2008,1259.536,1511.0541,938.4205,655.3299,1078.7851,990.8099,562.0655,949.1101,660.5434,790.1947,832.736,1190.1288,846.731,1641.58,1211.3021,1388.036,1261.4737,1221.95,697.2538,900.4367,1336.8325,680.268,1112.8378,918.7923,886.5775,690.2287,967.2996,920.143,1007.7081,731.8925,1167.2362,1033.6182
RAD54L,89.2683,141.4141,242.1053,66.745,82.5295,47.5967,41.3134,177.5494,45.2962,121.553,72.227,41.6667,723.3035,90.9091,47.5594,171.3974,48.8189,73.1953,66.2651,62.6749,63.8614,49.1602,8.9021,50.4202,71.8512,122.3796,107.2256,175.8025,125.0605,17.5555,9.1153,13.2794,3.1036,5.5083,18.1736,57.5571,17.3986,41.6539,213.3829,208.6084,60.9459,40.3889,108.6572,4.9095,30.3393,16.075,114.7903,67.1141,209.7625,101.973,99.5097,19.0736,165.7835,436.6197,89.4715,64.7589,146.7571,54.7439,78.6207,284.9736,65.0054,124.5474,64.5368,160.3797,258.725,50.3117,69.4836,108.3338,55.339,96.444,72.4155,85.4379,46.2161,224.3041,229.8213,144.0245,59.6508,147.828,99.8432,71.9836,118.0385,25.3859,101.9272,36.7793,135.1621,66.2065,41.8273,68.7117,50.6239,93.8647,209.1419,31.8061,89.7158,16.6091,66.7657,143.4518,103.4319,62.3632,29.9252,50.612,138.2289,89.1996,109.0528,60.1994,71.0928,65.826,58.6826,79.0405,99.8801,92.0245,36.1746,117.7665,111.3434,21.1028,77.3826,35.2505,37.5427,119.4932,66.3013,72.1731,46.23,37.9069,36.3834,28.3049,92.2039,39.0314,13.7232,52.5805,68.9655,71.0707,116.6555,58.07,91.3062,91.0672,63.8781,115.7205,158.2551,20.0717,93.873,247.9058,119.2385,108.4184,41.4788,77.413,23.3254,82.2326,14.4928,22.4145,253.3376,253.2761,45.1777,36.538,89.6037,116.1867,91.5302,64.8843,100.2163,75.8662,33.0472,40.7288,22.869,129.6023,58.2319,71.1579,308.6722,67.5087,105.2402,95.3902,98.6602,7.4324,17.6991,106.4884,124.7401,164.0295,26.8176,48.8181,112.7336,80.2558,160.114
RAF1,2001.9512,1835.0168,2125.731,1319.859,1768.4887,2065.4454,1781.409,1853.1053,2000,1437.2279,1726.4703,1310.0962,2673.3298,1943.7229,2120.776,1162.6638,1708.6614,1789.6642,2213.6237,1698.0527,1334.6535,1133.2709,1175.6677,1045.6182,1981.4032,1926.7705,1950.6198,1551.1111,1800.7937,1075.143,1675.0693,1396.0739,605.7158,1307.1862,1362.8623,1902.8998,875.5437,1826.536,2223.7918,2470.029,1546.0751,2064.3231,2046.5253,3283.2157,1841.9162,1849.6316,2088.3002,1629.7539,1934.9164,1762.8973,2053.3866,1965.2589,2164.2695,2500.2608,2176.03,1669.1369,1833.9628,1305.7759,1912.4138,2426.9685,1827.7356,1794.3519,1823.4476,1433.9246,1770.591,1631.001,1158.6854,2002.7331,1784.0998,1945.0431,1913.1714,1875.3358,1796.0716,1803.5332,1616.7591,1041.8795,1805.5286,1039.5505,1936.7486,1945.1943,1981.304,1776.0715,1434.6895,1747.1836,2156.6085,1480.7029,2063.179,1906.7485,1905.8824,1952.8055,1731.3497,1747.8228,1847.8399,1442.3511,1761.0766,1681.7163,2264.4314,1968.2713,1912.9953,1878.6962,1855.0516,1694.3105,1977.3425,2018.4049,1860.1645,1843.128,1139.521,1824.2322,1767.31,1847.546,1553.4304,1652.2843,1370.6221,1835.7386,1983.4374,1744.7654,1439.9628,1589.3262,1570.8892,1262.3281,1708.1618,1864.0297,1476.1817,1647.6895,1951.6492,1553.6682,2177.1798,1622.2237,1629.2135,1761.5376,1397.9056,2010.817,1848.4054,2374.4935,2209.3136,1748.666,2257.1646,2335.4839,1948.8477,2160.8142,1950.0562,1711.7347,1859.7836,1656.5409,1834.3301,2373.2424,2142.8571,1784.8997,2198.0135,1587.8465,1205.0761,2219.6849,1555.2843,1721.4499,2035.9276,1916.2142,1843.5472,1727.5986,1635.5236,1397.1061,2019.5426,2268.7961,1880.36,1757.8947,1726.6046,2191.5131,2092.1397,1984.0256,1819.732,1922.2973,1714.7319,1933.1352,2044.3867,2000.5274,1723.9452,1613.0524,1441.5888,1459.5965,2135.4929
RALBP1,2632.1951,1395.6229,1729.2398,3132.3149,2189.7106,2448.0977,1852.32,1802.0732,3559.669,2194.4848,1105.331,1842.9487,1554.9711,1504.0198,1920.5257,3106.9869,1025.1969,2653.9312,3653.3828,2079.9324,2203.4653,1115.1593,564.9852,1025.8103,1581.9949,1317.2805,1884.5107,1768.3951,1976.5754,1076.7389,1044.5054,1439.3764,1465.9253,1420.4504,1468.4234,2586.9947,2344.3244,2426.9525,2472.8625,1479.7993,1394.9293,2189.2296,2305.0648,1072.7217,1671.0579,1576.6912,1481.7881,1638.7025,1503.518,2663.659,1418.5582,1940.7357,2093.8683,1068.8576,1193.092,1688.747,1452.2692,1358.7249,1442.069,2385.668,1581.2568,2474.294,1660.7853,2107.4194,3357.8409,762.1851,1123.9437,2272.5377,1929.8519,2730.6034,2373.3604,2042.9876,1711.7273,2033.1906,708.5644,1922.3698,1916.5858,2380.3761,3405.1228,1750.1022,3058.3063,1417.5351,2364.8822,1750.1657,2170.8229,2393.7873,2214.7273,1738.6503,1860.2496,1490.2989,2107.8051,2160.5452,1772.3971,1400.1694,2562.9643,1917.7073,2089.5145,1336.4333,1516.2095,1870.4442,1240.7007,1526.0366,2578.5166,1821.7025,1581.0811,1631.6869,2164.6707,1431.3207,1533.5296,2096.6258,1832.0166,1951.7766,2288.0293,1646.0177,2234.8629,2733.3687,2523.7357,1608.4585,1810.1013,2294.8235,1548.1563,1412.0313,2445.3737,1552.0532,3754.8726,1755.3307,1486.9047,3222.6899,1743.1228,2551.9451,1440.5486,1950.4697,2307.9948,2355.7018,1775.1678,4523.663,1388.7903,1741.2186,2417.6504,1828.7974,1529.8613,1879.4643,1773.67,1732.974,1773.9234,2271.4103,1476.1905,1879.2764,2651.7142,2864.4323,1220.8122,1937.4286,1380.2412,752.2344,4125.8663,1391.8214,1355.4434,1848.865,1570.3863,1627.0096,3133.8877,1695.9238,1661.1964,1937.2632,1608.5252,2165.3157,1995.6332,1356.9147,1482.3386,1569.5946,1559.0838,1285.785,2081.9127,1489.9789,1502.9797,1976.8756,2355.7243,1837.0632,1332.1937
RALGDS,1827.2634,2290.181,1648.538,2024.2538,1821.0075,1527.4025,2293.8184,1537.7443,2160.2787,2794.6299,2224.9742,1218.75,1741.1888,2315.3989,1846.9337,2659.3886,1557.4803,3393.1229,1936.9787,1046.1948,1892.0792,1908.1902,7606.0653,1333.1333,1874.4717,2028.8952,1396.6865,1915.0617,1627.7224,4358.0263,3714.9969,5642.6097,2379.4129,3292.1365,3900.2544,1965.7469,4906.9735,2227.2588,2279.5539,1430.6839,2030.2292,2007.8534,2123.4364,1478.9813,1802.3739,1887.14,1718.543,1750.5593,1707.124,1913.7967,2379.517,2121.9346,2393.6412,2972.0501,2881.3983,1743.0168,863.8498,2349.4992,2619.3103,1754.4797,2019.8212,3612.5996,2301.4163,1176.6025,1903.6761,1302.8484,1299.5305,932.1647,2657.7475,1244.542,3965.7233,2570.3708,2351.7966,2095.8244,3234.1343,969.3565,2323.7197,2037.6054,836.3826,1542.7403,1904.4165,2261.8507,1481.3704,2743.2074,1648.4015,1931.4465,2189.7188,2066.6667,1714.082,1857.9864,1740.8366,1765.6039,1303.4281,2509.1478,1620.5541,2302.5841,1631.7286,2867.6149,2237.739,1800.0275,2267.7034,1828.3028,916.1539,1759.2025,2762.6322,1340.4567,1456.8862,3822.0099,2569.8397,1844.9417,1955.8503,1234.5178,1899.9817,1458.1348,1240.5648,1887.6385,1496.4319,1684.3165,2087.3614,1617.2375,1586.3511,1529.8723,1611.6304,1522.17,990.2549,2554.2718,2251.2848,2115.6511,4019.7675,1771.6905,2105.1909,2165.9209,1585.4085,2687.6876,1899.4242,1636.6191,1877.2508,1713.6057,2029.1175,2003.4136,1836.0976,1578.4439,4029.3778,2665.0857,2107.6555,1483.17,2537.8302,2188.7534,3074.6556,1439.4062,1258.3756,1303.4939,3435.382,2648.4608,3170.11,2586.3307,1781.5429,1700.1195,1779.7682,1745.9807,1556.7568,1820.0142,2223.0651,1946.1053,1163.6453,1385.9431,1968.559,1699.2241,3012.2107,2627.7027,3706.4029,2008.9153,1412.7734,2224.1561,2558.528,2590.7605,1757.5935,1497.5196,2747.0085
RAP1B,1452.6829,1623.3165,2266.6667,1990.1293,1967.8457,1808.0476,1815.9396,2003.7211,970.3833,1041.7271,2141.0146,2254.8077,2976.8543,1826.2214,2349.1865,1663.7555,1662.9921,2455.6606,1510.658,1632.9485,2482.1782,2577.027,1332.9377,3205.2821,2249.7887,1799.4334,2818.0994,1868.1481,2361.0493,1116.1059,1355.4978,1556.582,1638.6913,812.1286,1446.1608,2401.5817,1787.5684,2206.0235,2704.8327,1316.6095,2204.7782,2114.0613,2459.6584,1094.8144,2297.006,2543.2016,2294.702,2164.4295,3205.365,3236.356,2289.4498,1671.6621,2109.7653,2617.6317,1889.7212,2263.824,1641.4537,3335.7863,2767.5862,2025.2271,1223.727,2711.0789,2557.195,2791.9061,1176.3611,4528.8063,1584.9765,3888.0702,2058.4567,2172.4138,16369.8019,1725.9538,2186.0196,2740.8994,2415.2803,1075.5873,1923.8603,1193.8621,6429.1688,2527.1984,2812.7228,2626.0284,2010.7066,2469.8476,1844.6384,2695.6385,2615.7242,2759.5092,2586.0963,2287.3623,2352.7382,2514.1992,2464.6362,2226.931,1901.2497,2684.5981,2145.1842,2033.3698,2790.8008,1641.0397,2828.4137,2210.704,1498.5068,2402.2239,3074.0306,2160.2896,2048.503,2072.2362,1748.5552,1963.8037,2725.1559,4392.8934,3231.3121,2851.5997,2289.438,1719.5865,2218.43,2161.9535,2048.9368,1623.5438,2693.4507,2501.0301,2358.771,2749.0083,2810.7196,2262.378,2250.5987,3555.0087,1891.5149,1665.5921,2273.3121,3960.5276,2361.2931,2781.6459,2183.1289,2107.3078,2256.1501,1473.1183,1447.4424,1851.4237,2315.2518,2074.6173,2312.8945,2506.6144,1913.2775,1816.7874,2911.8012,1926.4648,2495.3541,1097.5299,2056.3452,1954.7842,2407.2372,2550.149,2439.9797,2944.258,2855.0829,2158.3035,2005.1502,2131.2969,1940.5405,2262.2404,1718.3695,1547.3684,1879.4708,1625.75,2134.4978,2057.0516,2199.1474,1906.0811,2232.6913,2447.2511,1950.5198,2237.8692,2442.789,2076.5673,2244.1589,2426.6343,3103.1339
RAP1GAP,2201.9512,3671.2963,407.6023,1066.04,3207.9314,488.4922,2119.3156,1902.7199,1839.7213,63.8607,2680.9974,2247.5962,80.484,3100.1855,769.7121,1271.8341,5129.1339,503.1168,447.1733,2154.7536,1391.5842,1968.9935,516.3205,1705.2821,508.8757,3912.1813,1682.9588,4131.8519,1538.2828,6265.7268,5801.0802,1323.903,3807.0606,1867.999,4870.0591,1862.478,1809.457,1845.4313,2302.6022,1375.7592,2841.5407,775.2431,2000.2945,6227.6772,2625.1497,2248.8279,1138.521,3473.1544,2069.4811,3039.1051,1137.4614,2812.6703,1218.7737,248.3046,2573.4499,919.3935,12829.7687,2632.193,721.3793,1158.6672,3278.4399,2000.7241,825.36,2746.9398,1249.8837,1988.4396,2294.8357,1060.6824,2190.9587,1459.0517,1695.9249,1473.4014,3432.6979,4220.0214,988.2933,1264.5557,2474.2968,4593.0408,2551.4898,1060.9407,1748.7919,1354.8539,1325.4818,1614.3141,1594.2643,488.5472,2217.1521,843.3538,2349.3761,2500.2622,319.5343,2156.0015,2246.9734,3012.5655,2170.7594,974.3836,1671.3585,3503.8293,2816.8468,4817.4942,1508.5193,2336.0656,2756.2117,3160.2761,546.416,2035.9516,1004.1916,4564.8762,2450.3326,3231.2883,951.7672,194.4162,1773.1312,2550.7148,684.7679,1695.9979,3349.9845,2118.654,1388.1839,2823.8592,1161.8052,1842.192,664.6374,2449.6623,860.1949,1199.8554,2711.6969,1175.1603,1881.8287,1216.3239,1157.2423,302.4955,1049.8034,2306.0726,3524.0328,1977.811,3033.2234,5005.7348,1707.701,1184.9309,651.6321,1725.7653,353.9225,598.7261,3743.4211,3783.1274,698.1366,2885.175,712.1649,2016.4676,5157.868,2986.0699,615.7381,3128.5998,2777.2395,361.6502,1176.6402,858.4229,2119.3133,2449.6249,1493.9709,709.5346,1870.8311,3049.6842,18271.4356,4434.9171,1355.0218,2357.3711,1597.4421,1883.7838,1143.1546,2078.2566,1328.0665,2628.1646,809.8927,2098.6639,643.1075,1549.9945,365.812
RAP1GDS1,757.561,671.2963,932.7485,718.2139,810.2894,765.9308,672.1135,724.7276,1239.9826,958.9985,875.3224,809.2949,815.3603,756.9573,739.0488,853.7118,803.1496,626.5836,988.4152,1216.0875,717.3267,675.9521,693.7685,500.6002,710.9045,700.8499,1318.956,569.3827,1100.7647,882.0322,490.6173,603.9261,696.2369,1824.9655,1085.4157,666.9596,965.9043,748.5452,527.1375,780.5651,700.1463,692.5954,982.9211,910.7088,839.9202,948.0911,597.1302,768.4564,792.876,810.119,850.5538,766.3488,1000,691.1841,918.0191,735.606,634.3245,597.6954,758.6207,687.8413,750.8126,734.2505,632.9339,1049.2131,1498.8367,743.4121,893.8967,972.9444,623.5386,747.8448,588.6681,619.022,737.1462,709.3148,779.4208,950.9704,730.3589,792.7383,598.5363,1408.589,1054.4245,887.2522,614.561,828.0318,774.3142,769.3756,887.467,1062.9857,860.6061,932.3545,954.7219,762.5899,937.4283,705.4892,927.0296,763.6888,778.428,666.849,667.775,601.8429,584.1133,627.7724,1189.6162,832.4387,722.6792,702.144,820.9581,750.8849,565.6962,765.9509,784.1996,944.1624,1277.8359,895.1668,936.4648,923.6682,923.0531,1032.4746,712.7392,977.1394,871.7666,901.5245,993.1128,926.3429,1347.4513,929.888,717.0352,837.4021,741.573,832.5422,895.5026,1271.8474,956.3128,1290.8417,752.581,760.9085,794.319,798.5663,867.9033,714.2049,831.1499,632.6531,738.0523,759.4317,727.2727,774.6059,867.4948,677.5462,625.8678,701.8439,663.9594,865.9511,761.6312,444.3893,821.2977,1066.8681,763.5184,720.4301,679.3991,755.627,785.0312,1095.8199,680.7835,731.3684,533.562,719.9246,693.4498,921.497,867.2351,689.8649,657.9906,648.3408,1065.2807,972.0464,815.2563,816.0329,672.8972,1016.426,1095.1567
RAP2A,534.6341,513.468,1238.0117,757.6968,849.9464,635.0399,574.0712,784.2651,636.324,336.7199,641.4445,633.8141,1189.374,740.2597,781.602,606.9869,352.7559,506.3342,350.7878,764.2452,527.7228,476.7241,675.9644,611.0444,813.1868,664.0227,757.0291,585.1852,664.4081,516.5581,646.6497,850.4619,1283.8484,404.8593,1125.8519,428.3831,1993.5457,973.5579,458.7361,567.7317,698.6836,627.5243,1046.8198,422.2154,978.5762,1128.2652,626.9316,911.6331,597.1856,736.9869,817.1418,709.1281,667.676,373.5003,471.494,759.3205,790.1235,560.9003,837.931,447.5474,551.4626,556.8429,528.7277,677.4919,1154.4905,575.9566,521.1268,685.8393,903.3515,788.2543,313.0219,552.3912,942.8076,602.2484,317.9298,370.7865,785.645,528.6363,1802.4046,1153.3742,775.9645,995.0639,1002.1413,1098.0782,820.6983,958.8955,845.6397,643.3538,1184.3137,1058.2066,735.2307,758.8035,949.6623,949.3523,876.3436,1310.5988,846.1173,798.14,873.9263,575.9868,850.012,623.9151,672.5843,894.5552,867.8026,675.5476,588.024,622.0145,571.8024,882.5153,1281.9127,1046.7005,1257.7104,1000.6807,1054.032,1007.6862,901.3342,620.2903,853.2528,762.3719,1040.7265,687.6803,1405.1162,1024.1235,1602.3238,1292.013,750.657,637.1819,639.2871,651.8197,815.6083,663.061,1014.4168,681.3177,532.4967,693.8641,537.1545,610.7527,650.3654,504.6655,1007.1477,782.5255,757.4391,1103.3807,739.2344,625.4793,1274.5342,752.2611,469.9348,786.7332,341.6244,755.4236,592.7628,289.4737,415.5964,834.4546,596.9719,779.5699,821.4592,651.1254,602.4948,492.6903,604.0233,668.2105,1449.7795,287.6676,542.7948,581.0132,669.9147,795.9459,716.8142,648.3408,708.9397,784.8101,923.7187,808.8386,641.3551,382.7582,815.3846
RASGRF2,113.6585,91.7508,68.4211,389.1892,135.0482,416.471,387.236,103.8363,91.899,204.2816,112.2098,125,144.6607,152.752,165.8323,195.4148,55.1181,111.4016,204.3559,54.9013,87.1287,86.6771,105.0445,167.467,198.6475,68.5552,253.1492,257.7778,66.2085,54.2625,151.2066,195.1501,105.0045,19.279,37.2558,108.5237,84.1869,184.9923,98.1413,139.4243,166.7479,114.4353,509.4229,105.5539,163.6727,254.5211,181.0155,193.5123,121.372,256.4776,172.8709,86.5123,156.6995,98.0699,44.9438,175.1226,6.9553,124.7442,451.7241,42.4269,178.7649,108.6169,66.313,60.9543,75.3839,72.0884,61.9718,235.2037,272.7981,72.1983,39.7117,166.5771,216.6378,100.1071,39.4331,8.1716,295.8293,34.5796,11.5003,179.5501,214.2914,317.1668,343.469,438.3698,124.4389,623.1566,107.5993,234.7648,265.2406,283.6917,357.4817,394.5475,198.8021,274.1812,307.6116,201.4089,90.7797,140.0438,156.276,120.4786,187.665,215.5256,130.6419,226.6104,388.3666,131.652,46.1078,150.6352,74.1468,146.6258,386.6944,228.934,187.402,157.9306,88.2433,167.2409,428.4828,312.4948,348.4586,383.9888,297.7435,117.0169,418.6652,242.3073,886.057,467.6545,295.7342,219.6464,497.0941,30.4589,263.2101,290.7297,321.1009,28.9102,66.5621,72.5549,138.9805,141.2186,111.2985,123.461,311.0762,187.5,290.8025,428.2215,151.9139,104.3886,674.5342,175.3834,114.066,53.8096,47.2081,105.9603,105.112,161.3704,249.8526,225.4995,131.9394,323.178,155.3648,122.1865,76.5073,57.4889,105.3467,266.1053,20.5781,27.205,181.2227,22.3642,205.8465,713.5135,262.8839,189.6979,106.8607,157.173,274.1359,288.2837,419.9766,24.2531,185.755
RASSF10,21.4634,26.5152,0,2.8202,15.0054,26.9297,0,29.7688,7.8397,36.6473,11.178,20.8333,1.0521,48.8559,34.418,31.6594,1.5748,34.1846,25.95,18.4624,12.8713,7.7621,61.7211,0.6002,50.2959,0.5666,52.8066,110.1235,0.3872,110.653,33.7802,77.3672,14.4834,0,0,3.0756,31.991,3.6753,11.8959,8.45,15.1146,14.5849,17.6678,7.3642,6.9195,3.6839,14.9007,10.0671,84.8725,65.4069,10.8952,11.5804,9.841,147.1049,12.9005,8.6649,11.824,1.7949,4.8276,10.5129,45.5038,14.4823,8.2891,27.4794,1.8613,13.5166,0,48.1941,3.1177,50.1078,112.9059,48.3611,4.6216,104.3897,60.382,9.1931,14.549,73.914,3.1364,0.818,35.6492,0.6268,29.5503,4.3075,32.6683,4.7066,3.3341,8.18,5.3476,26.7436,59.5084,33.6994,7.1365,16.0818,2.7965,0.3202,21.8251,11.488,14.9626,0.5501,110.8711,34.7155,1.1071,9.2025,51.1163,60.5067,0,10.3096,0,7.6687,5.4054,15.2284,30.8416,19.7413,0,25.4439,53.3664,0.6713,0,35.3858,3.3021,7.8286,4.612,12.0081,1.4993,6.8666,4.8031,37.2985,12.0108,41.1195,0.9803,11.0067,20.9699,15.4188,109.5054,6.4289,16.2313,5.7348,29.2299,92.4728,16.7198,12.1173,8.1154,4.8996,10.1675,45.164,2.0704,16.5159,0,88.1364,0.5076,2.7404,14.9339,0,47.8266,6.3821,0,11.3501,38.6266,11.254,0,0,4.7644,0.4211,22.538,15.1139,38.4279,19.6257,11.5713,4.7297,7.2879,0.4953,43.2432,53.27,16.6865,13.8746,30.3738,1.7639,4.5584
RASSF2,507.8049,627.9461,283.6257,646.7685,923.9014,802.8809,580.2374,1202.0909,767.8571,450.6531,306.9647,1219.5513,935.2972,1380.334,1931.164,466.1572,259.8425,417.0521,877.6645,650.07,531.1881,622.9109,148.368,406.9628,920.9637,513.3144,819.1071,713.5802,526.5705,86.7137,315.8181,690.5312,144.8338,345.6452,138.5734,431.0193,260.9794,1927.514,287.7323,692.3686,942.4671,830.2169,291.5194,177.9687,2809.0486,1688.5466,358.7196,821.0291,717.6781,383.1714,1637.9154,1089.2371,414.0802,653.6255,394.923,1455.7063,149.5392,331.1555,1234.4828,245.5503,925.2438,839.2469,142.6914,527.1047,301.0703,283.0973,248.8263,550.3191,1025.721,781.25,214.1319,620.0967,985.5575,536.9379,496.6112,186.9254,824.4423,200.1297,106.116,1849.0798,584.251,1945.9375,1474.0899,1984.0954,987.7805,1276.7493,810.7836,1919.8364,2133.6898,2029.3655,515.3083,1098.0689,1346.247,1313.4332,943.1093,2505.6036,590.5425,1064.0044,2041.5628,952.8263,995.4404,756.5092,420.1576,1812.8834,1464.7474,819.168,250.8982,237.1216,345.8729,497.2393,2311.8503,727.9188,2104.5478,1277.74,958.4578,873.0453,702.1409,979.1055,580.1365,606.8144,2186.5713,973.63,1145.8205,1590.2219,1055.8471,1992.4106,1214.4999,811.7594,1396.358,300.5274,1076.3677,578.423,2788.1171,235.6184,532.4967,266.8001,360.6391,694.6237,538.5048,422.522,3176.7612,588.648,3816.9522,1832.4351,1073.5646,492.1176,3406.6253,1160.8337,284.097,160.9649,237.5635,614.7522,672.0276,250.2483,515.7848,3496.3064,338.1399,1080.6452,752.7897,1336.5488,253.6383,921.8403,920.0635,1011.7895,133.758,162.7261,475.9825,159.288,2217.4178,2404.7297,2011.9729,1095.0966,891.0603,1273.7342,2491.6567,702.4666,477.8037,134.9355,3181.1966
