Gene,TCGA-AF-2687-01A-02D-1734-05,TCGA-AF-2690-01A-02D-1734-05,TCGA-AF-2693-01A-02D-1734-05,TCGA-AF-3911-01A-01D-1734-05,TCGA-AF-4110-01A-02D-1734-05,TCGA-AF-6136-01A-11D-1828-05,TCGA-AF-6655-01A-11D-1828-05,TCGA-AF-6672-01A-11D-1828-05,TCGA-AF-A56K-01A-32D-A39G-05,TCGA-AF-A56L-01A-31D-A39G-05,TCGA-AF-A56N-01A-12D-A39G-05,TCGA-AG-3591-01A-01D-1734-05,TCGA-AG-3592-01A-02D-1734-05,TCGA-AG-3725-01A-11D-1734-05,TCGA-AG-3731-01A-11D-1734-05,TCGA-AG-3732-01A-11D-1658-05,TCGA-AG-3742-01A-11D-1658-05,TCGA-AG-4021-01A-01D-1734-05,TCGA-AG-4022-01A-01D-1734-05,TCGA-AG-A01W-01A-21D-A081-05,TCGA-AG-A01Y-01A-41D-A081-05,TCGA-AG-A020-01A-21D-A081-05,TCGA-AG-A026-01A-32D-A081-05,TCGA-AG-A02N-01A-11D-A081-05,TCGA-AG-A036-01A-12D-A081-05,TCGA-AH-6544-01A-11D-1828-05,TCGA-AH-6547-01A-11D-1828-05,TCGA-AH-6549-01A-11D-1828-05,TCGA-AH-6643-01A-11D-1828-05,TCGA-AH-6644-01A-21D-1828-05,TCGA-AH-6897-01A-11D-1926-05,TCGA-AH-6903-01A-11D-1926-05,TCGA-BM-6198-01A-11D-1734-05,TCGA-CI-6619-01B-11D-1828-05,TCGA-CI-6620-01A-11D-1828-05,TCGA-CI-6621-01A-11D-1828-05,TCGA-CI-6622-01A-11D-1828-05,TCGA-CI-6623-01B-11D-1828-05,TCGA-CI-6624-01C-11D-1828-05,TCGA-CL-4957-01A-01D-1734-05,TCGA-CL-5917-01A-11D-1658-05,TCGA-CL-5918-01A-11D-1658-05,TCGA-DC-4745-01A-01D-1734-05,TCGA-DC-4749-01A-01D-1734-05,TCGA-DC-5337-01A-01D-1658-05,TCGA-DC-5869-01A-01D-1658-05,TCGA-DC-6154-01A-31D-1926-05,TCGA-DC-6155-01A-11D-1658-05,TCGA-DC-6156-01A-11D-1658-05,TCGA-DC-6157-01A-11D-1658-05,TCGA-DC-6158-01A-11D-1658-05,TCGA-DC-6160-01A-11D-1658-05,TCGA-DC-6681-01A-11D-1828-05,TCGA-DC-6682-01A-11D-1828-05,TCGA-DC-6683-01A-11D-1828-05,TCGA-DT-5265-01A-21D-1828-05,TCGA-DY-A0XA-01A-11D-A153-05,TCGA-DY-A1DC-01A-31D-A153-05,TCGA-DY-A1DD-01A-21D-A153-05,TCGA-DY-A1DE-01A-11D-A153-05,TCGA-DY-A1DF-01A-11D-A153-05,TCGA-DY-A1DG-01A-11D-A153-05,TCGA-DY-A1H8-01A-21D-A153-05,TCGA-EF-5830-01A-01D-1658-05,TCGA-EF-5831-01A-01D-1658-05,TCGA-EI-6506-01A-11D-1734-05,TCGA-EI-6507-01A-11D-1734-05,TCGA-EI-6508-01A-11D-1734-05,TCGA-EI-6509-01A-11D-1734-05,TCGA-EI-6510-01A-11D-1734-05,TCGA-EI-6511-01A-11D-1734-05,TCGA-EI-6512-01A-11D-1734-05,TCGA-EI-6513-01A-21D-1734-05,TCGA-EI-6514-01A-11D-1734-05,TCGA-EI-6881-01A-11D-1926-05,TCGA-EI-6882-01A-11D-1926-05,TCGA-EI-6883-01A-31D-1926-05,TCGA-EI-6884-01A-11D-1926-05,TCGA-EI-6885-01A-11D-1926-05,TCGA-EI-6917-01A-11D-1926-05,TCGA-EI-7002-01A-11D-1926-05,TCGA-EI-7004-01A-11D-1926-05,TCGA-F5-6464-01A-11D-1734-05,TCGA-F5-6465-01A-11D-1734-05,TCGA-F5-6571-01A-12D-1828-05,TCGA-F5-6702-01A-11D-1828-05,TCGA-F5-6810-01A-11D-1828-05,TCGA-F5-6811-01A-11D-1828-05,TCGA-F5-6812-01A-11D-1828-05,TCGA-F5-6813-01A-11D-1828-05,TCGA-F5-6814-01A-31D-1926-05,TCGA-F5-6861-01A-11D-1926-05,TCGA-F5-6863-01A-11D-1926-05,TCGA-F5-6864-01A-11D-1926-05,TCGA-G5-6233-01A-11D-1734-05,TCGA-G5-6235-01A-11D-1734-05,TCGA-G5-6572-01A-11D-1828-05,TCGA-G5-6572-02A-12D-1828-05,TCGA-G5-6641-01A-11D-1828-05
ACAT1,0.032652554,0.028407049,0.032281159,0.031357294,0.031872084,0.035335828,0.035627743,0.037272987,0.029611282,0.031007833,0.03264317,0.03653746,0.026293524,0.026876443,0.028738434,0.036264272,0.033381091,0.028835124,0.032976137,0.043563948,0.059164427,0.057710666,0.038964155,0.042211911,0.042282779,0.041036545,0.032452291,0.034320467,0.045937992,0.039905443,0.035263333,0.038971588,0.030040906,0.034090155,0.033013005,0.035066276,0.033896784,0.036056095,0.034778442,0.029867268,0.035244979,0.034282902,0.033955957,0.026261225,0.037428714,0.035474435,0.035780427,0.036048601,0.03622284,0.030800787,0.038457737,0.034709565,0.032745898,0.030596086,0.033790762,0.040922334,0.033269417,0.036927925,0.035164195,0.031571983,0.039498839,0.034117652,0.033217177,0.042662986,0.03723536,0.033727503,0.029067824,0.036720398,0.030189057,0.028742254,0.02814045,0.027862722,0.029358671,0.026247058,0.034704246,0.034744435,0.034572038,0.037332331,0.031494413,0.038131915,0.040711759,0.041415781,0.028080181,0.027455529,0.035537075,0.04313735,0.037399697,0.035422191,0.032918989,0.03181429,0.040578895,0.036602132,0.039680835,0.034036057,0.027394585,0.029473928,0.035164991,0.037597061,0.038221418
ACD,0.293433429,0.255132131,0.151945131,0.280396391,0.176071319,0.197053095,0.131793536,0.149924387,0.279571846,0.241045678,0.152447387,0.175469953,0.145767759,0.114888811,0.298807298,0.141369957,0.23604161,0.101816789,0.234516528,0.242539841,0.329080843,0.235611918,0.385537669,0.13591442,0.161861668,0.260316537,0.229948202,0.23007281,0.215568478,0.150271066,0.346120009,0.178043705,0.141586702,0.307553997,0.164727402,0.162497604,0.158957973,0.143992744,0.148591632,0.174839484,0.269462468,0.285702039,0.149697036,0.141472002,0.151799363,0.315077313,0.340218884,0.123932469,0.249521631,0.33228479,0.295618151,0.184406303,0.197796798,0.263562416,0.184779259,0.152361892,0.385489359,0.290156591,0.278612738,0.125821684,0.337861902,0.141262889,0.16965438,0.234181156,0.189976756,0.137768733,0.138658646,0.129178647,0.161205973,0.138408583,0.168420067,0.212578672,0.135034139,0.221210626,0.147699213,0.240966471,0.301542586,0.139834865,0.331013508,0.337433844,0.118984258,0.32103969,0.18092574,0.1676785,0.131362883,0.282391704,0.179346632,0.159808773,0.156520186,0.278874416,0.308492413,0.160184014,0.134213416,0.308372004,0.239983525,0.2102211,0.267575904,0.28194293,0.285910958
ACHE,0.030430015,0.027138804,0.025308228,0.028545509,0.032768448,0.029210682,0.032940423,0.02635259,0.028099482,0.030249003,0.031758451,0.026240413,0.02353608,0.022981089,0.030126505,0.034372178,0.027504518,0.028785133,0.026018487,0.048810228,0.037768512,0.042536167,0.038868628,0.043498293,0.044545535,0.037283539,0.053697506,0.029820567,0.030493614,0.033842266,0.026210698,0.03355914,0.02608461,0.036278102,0.062831301,0.035003108,0.030414474,0.034039381,0.032949663,0.023474788,0.028143666,0.033044055,0.023291522,0.026470389,0.042325272,0.057110977,0.029747337,0.035342532,0.034627914,0.027652297,0.031903055,0.033123782,0.053164171,0.033354275,0.027466135,0.156496206,0.055523265,0.030372234,0.026655944,0.030381992,0.023276863,0.031358675,0.033181165,0.029697824,0.037317428,0.029482609,0.029199233,0.027686233,0.021016919,0.028027554,0.025154542,0.029333862,0.023741413,0.026308628,0.048847118,0.027166642,0.036277769,0.042902792,0.033568911,0.038055655,0.031983456,0.032723147,0.02601398,0.033439008,0.030994081,0.044682293,0.029017463,0.030801629,0.060368419,0.036516024,0.03168427,0.039477542,0.029581978,0.032633362,0.044657226,0.023275165,0.030502825,0.040902056,0.03907674
ACOT8,0.058595903,0.054937051,0.064371353,0.057332327,0.065841125,0.086940185,0.082094901,0.083245971,0.072595038,0.068813117,0.069677989,0.056797528,0.059431229,0.055156374,0.059989525,0.064046422,0.080445187,0.053657485,0.060790091,0.109990542,0.079691675,0.102475111,0.079641066,0.071745437,0.074209427,0.085923246,0.086764818,0.073327387,0.068467417,0.077705725,0.072051521,0.07954557,0.049707918,0.07610822,0.07730369,0.090567751,0.078108665,0.079941792,0.086794877,0.054882957,0.078550343,0.076723692,0.048811368,0.063584906,0.078955227,0.081477467,0.08667051,0.080419284,0.077533735,0.078107583,0.082376684,0.084806102,0.077990591,0.066744379,0.075606382,0.090736812,0.063348135,0.062801103,0.069838173,0.066811409,0.058721394,0.058597154,0.058649201,0.078258841,0.072889242,0.072784917,0.074127412,0.053590766,0.048978451,0.054288333,0.060673411,0.065336742,0.058839704,0.056464811,0.074984441,0.091480715,0.073019073,0.095273794,0.074148514,0.108149509,0.086033489,0.076763636,0.067185049,0.060486332,0.09386389,0.079306427,0.079856901,0.083568245,0.076562662,0.06900687,0.071446485,0.08740608,0.072305974,0.074582642,0.069229732,0.068179026,0.081999705,0.084984489,0.081437981
ACOX1,0.08731612,0.10432829,0.094745702,0.048523524,0.108121685,0.063586027,0.092137341,0.059105338,0.089735014,0.092638499,0.08277216,0.048958276,0.075695056,0.054889003,0.095325579,0.05596274,0.052617219,0.040831685,0.055348027,0.120894638,0.107653757,0.072353016,0.092239246,0.094161231,0.063587231,0.092047159,0.103894417,0.061145742,0.07350548,0.0680862,0.092128108,0.076465697,0.082056883,0.087040179,0.077766311,0.10359551,0.083934954,0.091000831,0.097776034,0.071085191,0.052219994,0.061588919,0.073058066,0.068398635,0.086047445,0.109420859,0.074703902,0.062977099,0.077638083,0.086050872,0.091611956,0.110576381,0.102133765,0.092995459,0.085438993,0.079680931,0.114182735,0.06267651,0.045638358,0.071255606,0.047861278,0.098534305,0.113151979,0.052813165,0.075722482,0.086300783,0.090288101,0.087309656,0.041004583,0.070568789,0.089325308,0.071453122,0.053583063,0.054690448,0.075322554,0.111455698,0.084299461,0.087006399,0.082549204,0.120545294,0.070881416,0.089438896,0.080240653,0.070458812,0.091066624,0.08991805,0.075877575,0.075068397,0.102161406,0.117129966,0.091322635,0.104430038,0.060315727,0.102558428,0.059727519,0.091714271,0.112411946,0.091936378,0.081125927
ACSL1,0.108908086,0.108377839,0.10399735,0.104170262,0.106480088,0.116379965,0.119887729,0.109745258,0.109375932,0.108133203,0.094411238,0.099797686,0.106934465,0.099550227,0.099044855,0.110267685,0.082851023,0.102216794,0.102537556,0.102573369,0.108447924,0.11275051,0.109455956,0.106551718,0.112111532,0.120592347,0.119157644,0.119330375,0.11287027,0.117314414,0.102602644,0.114507011,0.100821355,0.093162361,0.119216318,0.116710556,0.116978669,0.114901818,0.118832358,0.104805291,0.115517771,0.115161311,0.100418382,0.10246615,0.115917963,0.117561511,0.118035775,0.118713791,0.123308674,0.115443729,0.12185978,0.110722196,0.124598666,0.116449242,0.115719896,0.123752995,0.115458013,0.113912133,0.116185155,0.105049033,0.103571161,0.109963841,0.108176093,0.114064382,0.122795499,0.105402677,0.124385556,0.086070431,0.10182021,0.104602186,0.101262327,0.106456064,0.100433936,0.103938737,0.114120975,0.114203034,0.113587351,0.116578995,0.114505062,0.140572027,0.111461431,0.114700991,0.110365984,0.103962238,0.119875399,0.131369526,0.117650441,0.119508094,0.11979021,0.115446359,0.117483243,0.118740069,0.116291004,0.117719739,0.103545199,0.101862882,0.126543158,0.119407922,0.118947786
ACSL5,0.174499109,0.119695835,0.103480932,0.098697205,0.136929796,0.153024287,0.137228206,0.153078231,0.115540069,0.154541605,0.117349478,0.078457582,0.108268507,0.095756731,0.146096582,0.121445725,0.116414547,0.231641331,0.112393561,0.099136365,0.216024333,0.159509938,0.066110615,0.149582962,0.127727646,0.135145473,0.162872207,0.173095171,0.095179905,0.164519628,0.204650638,0.123243751,0.104925818,0.286906094,0.125026935,0.153881641,0.111775886,0.131668392,0.181573468,0.094126717,0.119306676,0.094780849,0.09630122,0.094780111,0.126516045,0.166622674,0.083763641,0.158009376,0.130220162,0.138274224,0.173500641,0.123728663,0.171222593,0.159102357,0.150039528,0.158990016,0.084686067,0.124544607,0.095918838,0.097834339,0.155703686,0.063991085,0.145617922,0.201761532,0.132720083,0.10157199,0.500995062,0.079523912,0.199990529,0.077517566,0.08123127,0.087651466,0.086325154,0.113597292,0.097881274,0.168880435,0.095030828,0.141620421,0.123415903,0.173601445,0.141789525,0.316079854,0.178522733,0.107302393,0.145431251,0.245537685,0.183313025,0.1483182,0.192217975,0.11260163,0.19956639,0.166447164,0.180418089,0.181252758,0.180916005,0.122423276,0.203056069,0.118247119,0.220816013
ACTA2,0.243204481,0.239229896,0.269150724,0.276175761,0.25862876,0.267545432,0.242354386,0.280925964,0.238478575,0.26168972,0.251042263,0.239961317,0.252304383,0.252280718,0.238848853,0.223348187,0.282073227,0.251551775,0.247133701,0.273942877,0.282533218,0.276762209,0.281616333,0.264532801,0.28012842,0.275880959,0.259420338,0.281116695,0.29081779,0.264831034,0.300628344,0.26983736,0.253642907,0.2673283,0.256230319,0.276539757,0.263657027,0.266833895,0.267075715,0.264075623,0.288804582,0.276369403,0.252894225,0.259828384,0.268158013,0.280284505,0.285082569,0.255370451,0.25979517,0.282090367,0.271672289,0.262927317,0.225173077,0.260450735,0.265221471,0.254798779,0.279544505,0.267299402,0.299235062,0.258164807,0.285610593,0.279939882,0.266906251,0.300945824,0.278247332,0.265547926,0.295833412,0.262129296,0.279006291,0.265711473,0.268137674,0.270088195,0.277153345,0.248066898,0.283751074,0.273979086,0.278396663,0.271094711,0.282890154,0.284156849,0.253018664,0.230596096,0.234633856,0.250992492,0.26512397,0.254897219,0.276730147,0.256260414,0.244484116,0.272180297,0.24938168,0.254266401,0.268065827,0.278034926,0.271905772,0.256997509,0.246290552,0.26553656,0.28389426
ACTL6A,0.061982862,0.057847311,0.050612405,0.052833734,0.055589968,0.056778263,0.065467304,0.054255265,0.068254047,0.061591181,0.063941347,0.052484588,0.052398372,0.048807382,0.053518452,0.0887462,0.054385965,0.059266603,0.068511433,0.066447016,0.083927012,0.082191167,0.075411276,0.075785746,0.06522182,0.063796676,0.054778686,0.06958843,0.054750615,0.064030557,0.056481726,0.063220064,0.046439294,0.057352867,0.070348717,0.061411414,0.058944778,0.059937448,0.059442533,0.054019799,0.05566717,0.056891299,0.050059749,0.062223125,0.065324738,0.060238618,0.073379292,0.056456605,0.055424817,0.062129063,0.067777468,0.05512065,0.059038646,0.059157538,0.060347615,0.064506432,0.065871018,0.059227788,0.070560215,0.056594417,0.079094974,0.074145908,0.061122186,0.071764953,0.060364114,0.056000323,0.047459949,0.053043647,0.046982871,0.053119953,0.057090634,0.049524287,0.05380565,0.049081617,0.065105865,0.071129677,0.065896186,0.065247882,0.065100661,0.074463231,0.077625631,0.067632869,0.056994938,0.05358401,0.061900746,0.047269161,0.063490675,0.058293304,0.056643629,0.066920118,0.06253081,0.068358948,0.060172693,0.066007809,0.052759985,0.056621261,0.061054775,0.056144854,0.061432399
ACVR2A,0.075516936,0.033606378,0.064548469,0.075569836,0.071789343,0.061877118,0.085081543,0.072521922,0.079058893,0.082875728,0.085767805,0.075802329,0.070334758,0.034084773,0.081432777,0.072460534,0.066839062,0.064648162,0.033905764,0.055092662,0.074991169,0.070800104,0.061633282,0.062216165,0.057465042,0.04596602,0.071652705,0.068125042,0.040860776,0.073508062,0.054967485,0.056027554,0.07060575,0.044175122,0.067302708,0.074231284,0.037988948,0.041460751,0.062196411,0.073366473,0.041029219,0.063695028,0.032883479,0.082858371,0.04056828,0.042697289,0.055500423,0.045023717,0.067973658,0.081373787,0.072496415,0.070139572,0.068746399,0.067956131,0.061517827,0.065331064,0.059552678,0.052925647,0.051865348,0.04709572,0.051532623,0.049061415,0.045033739,0.042866248,0.038368783,0.068250422,0.059148039,0.027257488,0.070019454,0.029575138,0.075489749,0.07874153,0.072791955,0.067711915,0.044648276,0.054314832,0.062513423,0.062567422,0.048667611,0.063760152,0.063320105,0.059485196,0.067309525,0.077761204,0.048116895,0.059068932,0.044754741,0.070743608,0.071316349,0.067558728,0.044701649,0.05655028,0.051657526,0.060029357,0.066571174,0.07033933,0.070428866,0.072465493,0.077956425
ACVRL1,0.277253617,0.243584671,0.236630597,0.155927424,0.282670592,0.266869945,0.230405593,0.21712499,0.439248753,0.494305953,0.202690013,0.215517353,0.213784209,0.171334513,0.285385248,0.226127151,0.301241428,0.149847319,0.230543481,0.268543071,0.201966601,0.22181268,0.284919037,0.241888854,0.262741734,0.44215056,0.357339895,0.218603067,0.533006256,0.256967125,0.25684107,0.361786176,0.237011265,0.318321135,0.259719878,0.337753993,0.237017831,0.23958707,0.242185935,0.353225477,0.356601447,0.247260803,0.219625219,0.191728088,0.269172987,0.256503016,0.330466803,0.280202286,0.242898584,0.327486213,0.285823559,0.267395483,0.250020175,0.342813786,0.212184468,0.33456165,0.338989149,0.194729536,0.355436872,0.2049175,0.215445281,0.287439019,0.234100906,0.317956513,0.222945187,0.309723064,0.467160941,0.289156436,0.292349966,0.215803578,0.257172188,0.400823098,0.168833837,0.200654511,0.259708509,0.240379004,0.381804347,0.237793853,0.435705191,0.559563131,0.15638037,0.26164511,0.291242954,0.25194221,0.234255839,0.301299782,0.185603984,0.208507984,0.249406754,0.342181427,0.509030748,0.270133879,0.23979169,0.291960998,0.433683213,0.245084165,0.356160699,0.369088433,0.274576883
ADA,0.111311274,0.054927842,0.10021618,0.069852178,0.099253707,0.072452664,0.08489984,0.097417203,0.094003754,0.112603454,0.09367521,0.055528148,0.044736276,0.035837801,0.089174773,0.046217506,0.094661693,0.035609003,0.119704976,0.042292922,0.083010835,0.119082813,0.077712651,0.129737126,0.110132957,0.113496439,0.07888438,0.146769816,0.088166389,0.057645694,0.099991279,0.075962034,0.040612597,0.138614757,0.084215773,0.120206401,0.067688188,0.074960416,0.069088558,0.107022633,0.14598155,0.068125664,0.090586854,0.068064205,0.102543935,0.10995441,0.077642576,0.103221089,0.107059132,0.101997066,0.093923079,0.084798855,0.080860366,0.122817244,0.073483232,0.112397563,0.115417687,0.099390942,0.085170484,0.129792017,0.08154448,0.043982073,0.106851605,0.112051854,0.083193273,0.070950293,0.076857376,0.048335835,0.083964764,0.091025389,0.109595738,0.083547219,0.052209541,0.090212781,0.047918904,0.050078948,0.134713502,0.100882964,0.11178561,0.097752339,0.075419319,0.11862984,0.160031076,0.049817322,0.049134311,0.08771693,0.111115642,0.07904271,0.05806882,0.120200455,0.061138912,0.059465031,0.094412218,0.081918551,0.092964603,0.085474472,0.12439382,0.136082605,0.120607529
ADAM12,0.217746919,0.253067031,0.171101621,0.397563368,0.217659467,0.216084775,0.147586354,0.153766279,0.207310828,0.362313386,0.271703878,0.262475451,0.426939025,0.248629465,0.454497315,0.358382585,0.512193294,0.588165683,0.388369768,0.378873007,0.116907011,0.501021894,0.449223463,0.241078401,0.43889142,0.330450878,0.373408023,0.491955137,0.404962092,0.382345692,0.472180212,0.463117733,0.30165972,0.220198265,0.539115529,0.298976504,0.487678721,0.279047835,0.192423343,0.27897563,0.100840276,0.449062739,0.170451979,0.192826498,0.379446528,0.530726592,0.376226116,0.30485805,0.429376658,0.302840946,0.226227581,0.215152842,0.302092302,0.265608527,0.498641403,0.551643858,0.346124673,0.39466455,0.20467412,0.323189601,0.149503065,0.379483999,0.333589361,0.433052842,0.46307764,0.296258422,0.388571639,0.449109604,0.067833926,0.345041344,0.217243101,0.556236952,0.086822993,0.380071576,0.198446205,0.45997102,0.389252397,0.33912871,0.158013732,0.492353342,0.188429546,0.55058609,0.347477084,0.252321425,0.288448325,0.184236407,0.206840585,0.316936385,0.196277044,0.256708024,0.420391162,0.24218519,0.180612729,0.178166271,0.496015178,0.290690793,0.379110549,0.303558323,0.267149624
ADAM15,0.030044963,0.033970983,0.029532337,0.026638739,0.034083997,0.037389913,0.039107132,0.037174367,0.03582777,0.033385255,0.033351225,0.035493656,0.030066582,0.027104385,0.033168798,0.037423074,0.036555028,0.027680457,0.031097072,0.038294716,0.039913119,0.039458959,0.041717595,0.041756018,0.04635799,0.041264648,0.03910669,0.03667032,0.034499034,0.036094799,0.032080455,0.039820751,0.02911713,0.044621662,0.03615605,0.039011868,0.038102793,0.037908635,0.037959935,0.032767843,0.036112972,0.034120639,0.026440843,0.029659652,0.034130683,0.034806763,0.034726068,0.039617625,0.043423075,0.037641854,0.043633093,0.037307613,0.041790946,0.037826722,0.032907419,0.041183065,0.038616156,0.036489839,0.038638512,0.03636601,0.032240492,0.038313481,0.033041335,0.034304208,0.034426154,0.02915314,0.030293831,0.029893852,0.02461327,0.030609155,0.034348044,0.026919847,0.031460457,0.031203885,0.035281619,0.038734641,0.03562516,0.040012458,0.03858094,0.036832377,0.039739109,0.043070472,0.033854457,0.031403346,0.037500829,0.043112314,0.043291268,0.034720391,0.039221333,0.041134488,0.039641766,0.045476564,0.03779317,0.036912048,0.030490379,0.029788788,0.037690213,0.041619579,0.035985313
ADAM23,0.102793347,0.108512439,0.362732994,0.114935929,0.18728106,0.409246885,0.125224784,0.103314739,0.086842628,0.200139389,0.113921792,0.471239762,0.386945605,0.089011904,0.422758078,0.235240263,0.313919336,0.324003262,0.250098227,0.523790226,0.040851709,0.157797322,0.263142911,0.271600239,0.187577858,0.329283638,0.292405853,0.171576383,0.396825621,0.309116101,0.175486137,0.263000891,0.232677275,0.156376973,0.168656322,0.055173842,0.417180826,0.073151375,0.260406373,0.182177893,0.262594897,0.325940675,0.070053556,0.150285625,0.509967537,0.293157872,0.343514997,0.15014028,0.180046948,0.167217726,0.3180611,0.257512286,0.349542881,0.337537827,0.332246544,0.507669569,0.063370427,0.117379482,0.18294334,0.093715948,0.386689676,0.116980288,0.150667847,0.357348029,0.272735218,0.113925213,0.181828004,0.319609432,0.186579536,0.241184186,0.252527754,0.526247068,0.166519636,0.383418675,0.405588012,0.520195629,0.328776758,0.362626351,0.044185385,0.3872003,0.132652837,0.432456825,0.270674358,0.185464061,0.233694066,0.08261931,0.062430386,0.23845846,0.124163774,0.194202605,0.399432289,0.193341887,0.118122482,0.064488459,0.460803502,0.154282632,0.18185976,0.160841113,0.173195448
ADAM28,0.325716964,0.382067894,0.404225943,0.267124533,0.32820418,0.214079088,0.323357498,0.26731343,0.360646195,0.470154134,0.361570255,0.198433217,0.334004498,0.087812666,0.559230649,0.249398211,0.497377305,0.190985442,0.355600905,0.151863788,0.195207965,0.223612664,0.311480085,0.23190311,0.317309534,0.420860055,0.547729281,0.222636171,0.170050943,0.494470938,0.111118934,0.423415288,0.149271835,0.384260523,0.245223368,0.482884814,0.433410912,0.30305461,0.534966066,0.373803169,0.366776238,0.41934817,0.385324808,0.525791055,0.19597326,0.268359344,0.304821673,0.374787638,0.31820138,0.189673877,0.434592939,0.240821316,0.50685444,0.414798235,0.508896785,0.533144462,0.263374724,0.383264383,0.371374137,0.259565922,0.132087721,0.287436527,0.254580938,0.284944173,0.301356208,0.318941368,0.613118686,0.384954777,0.265267693,0.288692291,0.136809945,0.272094543,0.297795427,0.407415401,0.396700955,0.457692158,0.356942201,0.530457271,0.398211676,0.324958315,0.243168752,0.554733125,0.391438275,0.244664051,0.352652246,0.577391896,0.344095453,0.268552378,0.413991845,0.300287989,0.203798462,0.313294466,0.600585155,0.474657439,0.389617599,0.470249431,0.212874337,0.277770938,0.492188665
ADAMDEC1,0.855584876,0.814079522,0.862929703,0.826957707,0.885508038,0.908095635,0.875012051,0.867198781,0.784028624,0.836438675,0.818503202,0.905161176,0.83539029,0.90660394,0.784577125,0.86447164,0.918152964,0.858384416,0.874557457,0.886225146,0.79802341,0.891618251,0.88541222,0.898992623,0.869734467,0.929543785,0.847810862,0.922542144,0.914219326,0.844916977,0.935267543,0.920464152,0.887124299,0.766860507,0.823373556,0.903753338,0.85838161,0.892721031,0.79857138,0.841810093,0.903034721,0.899951257,0.832726468,0.903145433,0.921125967,0.903811181,0.892019339,0.88611768,0.884057849,0.926586683,0.834896996,0.888720161,0.905107888,0.855346055,0.890887392,0.904294262,0.870872524,0.867740708,0.918338184,0.840186386,0.739664562,0.89807393,0.913565713,0.934322858,0.872012273,0.897651117,0.907091949,0.912850596,0.928146827,0.89455389,0.832756693,0.896449299,0.762308981,0.911260188,0.927578582,0.938327458,0.915693442,0.914738818,0.884445115,0.902407278,0.782580526,0.878325249,0.86681093,0.760311905,0.904980003,0.833196807,0.862841075,0.906782806,0.892471667,0.884171772,0.937161078,0.904027471,0.920775574,0.914866552,0.878174341,0.914663774,0.93381809,0.89397911,0.89253271
