gene_id,TCGA-AF-2687,TCGA-AF-2690,TCGA-AF-2693,TCGA-AF-3911,TCGA-AF-4110,TCGA-AF-5654,TCGA-AF-6136,TCGA-AF-6655,TCGA-AF-6672,TCGA-AF-A56K,TCGA-AF-A56L,TCGA-AF-A56N,TCGA-AG-3591,TCGA-AG-3592,TCGA-AG-3725,TCGA-AG-3731,TCGA-AG-3732,TCGA-AG-3742,TCGA-AG-3902,TCGA-AG-4021,TCGA-AG-4022,TCGA-AH-6544,TCGA-AH-6547,TCGA-AH-6549,TCGA-AH-6643,TCGA-AH-6644,TCGA-AH-6897,TCGA-AH-6903,TCGA-BM-6198,TCGA-CI-6619,TCGA-CI-6620,TCGA-CI-6621,TCGA-CI-6622,TCGA-CI-6623,TCGA-CI-6624,TCGA-CL-4957,TCGA-CL-5917,TCGA-CL-5918,TCGA-DC-4745,TCGA-DC-4749,TCGA-DC-5337,TCGA-DC-5869,TCGA-DC-6154,TCGA-DC-6155,TCGA-DC-6156,TCGA-DC-6157,TCGA-DC-6158,TCGA-DC-6160,TCGA-DC-6681,TCGA-DC-6682,TCGA-DC-6683,TCGA-DT-5265,TCGA-DY-A0XA,TCGA-DY-A1DC,TCGA-DY-A1DD,TCGA-DY-A1DE,TCGA-DY-A1DF,TCGA-DY-A1DG,TCGA-DY-A1H8,TCGA-EF-5830,TCGA-EF-5831,TCGA-EI-6506,TCGA-EI-6507,TCGA-EI-6508,TCGA-EI-6509,TCGA-EI-6510,TCGA-EI-6511,TCGA-EI-6512,TCGA-EI-6513,TCGA-EI-6514,TCGA-EI-6881,TCGA-EI-6882,TCGA-EI-6883,TCGA-EI-6884,TCGA-EI-6885,TCGA-EI-6917,TCGA-EI-7002,TCGA-EI-7004,TCGA-F5-6464,TCGA-F5-6465,TCGA-F5-6571,TCGA-F5-6702,TCGA-F5-6810,TCGA-F5-6811,TCGA-F5-6812,TCGA-F5-6813,TCGA-F5-6814,TCGA-F5-6861,TCGA-F5-6863,TCGA-F5-6864,TCGA-G5-6233,TCGA-G5-6235,TCGA-G5-6572,TCGA-G5-6572,TCGA-G5-6641
ABI3BP,269.4764,814.532,134.5883,52.03,86.1692,34.8205,103.0151,91.1149,132.2314,45.5365,38.1132,40.8411,203.6723,60.5575,18.5811,528.338,819.0476,21.4844,167.7544,20.8256,211.4109,18.1558,541.3386,283.3666,11.9409,258.3109,11.7182,47.9485,202.8019,47.2823,79.5221,117.2078,11.4455,16.2429,278.341,34.1229,31.825,26.8972,32.3905,19.8939,15.1451,96.4785,61.735,28.8958,249.3432,76.4618,253.3197,21.5932,306.2065,50.494,29.355,98.7903,27.8058,54.4573,16.5278,32.3569,26.4778,28.9358,11.4141,18.6869,29.4013,135.56,79.7357,66.2001,85.282,97.6962,81.7272,49.5007,7.0066,159.7992,9.5759,72.0412,26.3684,148.0984,30.0282,119.5204,141.8492,332.4675,413.4109,180.4119,295.8544,302.3544,307.4638,94.4549,507.1827,261.2495,23.7926,15.5681,33.4572,181.302,21.4184,69.6483,913.1664,184.5741,168.8687
ABL2,882.0775,805.2759,623.6071,300.9121,447.0809,408.5963,505.6533,691.0017,731.7551,960.3246,496.6038,716.5386,421.2313,390.5799,247.4662,786.3901,913.3787,592.7734,455.6572,510.2269,512.1628,551.8395,679.626,699.1623,984.4613,1127.1339,451.7358,500.2385,917.4116,538.6947,812.8489,766.784,587.5371,591.4548,802.765,478.8093,645.9473,377.6588,310.6752,388.5942,191.8385,377.7135,531.7722,1042.9997,806.7829,690.1549,778.5722,604.6083,564.6974,850.7135,733.8741,503.5282,676.4383,593.0899,521.8774,799.1175,415.6404,469.8382,1585.9226,282.3232,472.7919,613.5222,820.2643,766.0299,451.6277,375.8532,513.1122,359.531,521.2145,476.7267,293.4337,586.6209,481.8218,397.3154,1100.0938,530.1611,784.2555,771.4286,801.8354,962.0725,511.4227,778.1908,613.8136,582.7068,611.6586,1001.7475,615.4119,421.0003,697.3978,694.1711,630.1761,478.8893,1036.3489,774.2455,563.5838
ACACA,1779.4806,1024.1814,1258.0331,1531.404,870.0177,1996.1915,968.593,1717.6005,1381.7061,1601.4427,2276.9811,2366.761,1183.4593,1628.3243,2409.2061,2210.4559,1361.9048,2244.6289,1426.8839,2563.4065,793.0119,2062.1118,922.7362,5652.0144,1981.3058,1275.3819,5335.8723,1965.6489,988.3923,3250.3536,3790.0304,1907.2914,1602.7978,2979.8729,2018.894,2335.6021,1589.2591,1455.7431,760.4927,1291.7772,787.5473,953.2079,1183.1825,1330.5814,1260.0908,1592.2039,1790.4892,1557.3404,1627.9666,4090.5598,2069.2674,1387.0968,1279.5705,1699.0688,1060.7834,500.0613,635.468,1420.3041,1011.4141,655.5556,901.0077,1638.2568,1129.0749,2092.942,865.658,1713.3106,1070.4581,1759.8784,2113.6629,1424.8388,1776.6758,1699.2567,1095.8849,2286.8009,1950.8915,2376.5455,2363.9064,1475.7576,1442.3951,1725.4683,1266.1124,891.7803,1975.1207,1560.1504,851.0032,1231.979,1716.6193,2092.7459,707.8067,2597.2748,1182.7701,1883.6918,1060.5816,744.7351,1677.9521
ACAT1,868.4547,1338.887,821.3783,728.088,644.3959,2290.5332,652.6382,886.2479,285.194,914.3372,1417.3585,1300.0404,535.9255,1544.0564,379.6453,1455.7966,449.4331,1373.5352,1136.0665,872.4433,827.0677,1035.3559,1424.2126,1265.5764,857.0917,590.7457,1573.1654,1944.895,748.7658,1123.8634,1589.2665,1249.8224,690.1229,1365.113,1993.0876,1109.7196,1008.4535,1380.5407,1467.1533,2610.5217,1581.2649,2336.2277,1312.1873,842.1053,543.5873,1205.8971,755.8733,899.5392,1444.6184,1167.3985,782.284,703.629,1729.0127,1356.4827,696.6713,1610.9817,341.7488,569.8872,986.6836,388.3838,1497.5697,1194.9056,718.5022,460.1272,187.5287,797.7816,1218.7467,961.789,1388.478,1372.3142,914.8427,1070.3259,1125.849,1033.1096,1854.2383,1207.5684,1231.3405,565.368,524.7138,976.2371,459.6382,837.2573,720.3862,861.8421,970.2006,850.1529,1673.2955,969.8576,839.777,595.0038,1075.6782,1745.7608,1312.601,13075.2515,765.0702
ACD,504.8957,582.2053,533.593,764.2107,465.8133,334.6028,474.8744,522.3543,268.3849,542.8314,577.3585,610.9988,217.559,864.1461,198.0574,505.4,187.3016,409.1797,473.7928,373.0011,411.3224,566.6507,258.3661,393.4583,361.323,289.7574,413.0658,271.4695,557.7051,465.9527,534.3257,410.4248,330.2247,586.5113,393.0876,580.4519,613.1278,652.1202,459.3978,968.1698,531.2018,557.1635,662.48,1498.452,527.3465,477.2614,389.9671,353.9171,434.3248,229.9671,507.2744,768.1452,519.2094,473.2837,867.9593,576.051,615.1478,589.0142,673.4306,320.202,572.377,417.8049,492.9515,400.838,379.1839,346.4164,573.7757,544.5072,483.0673,604.477,519.8358,292.167,615.2617,326.1745,353.4564,590.858,361.6784,355.4113,340.7232,491.6597,426.3194,524.1636,704.0475,309.2105,891.8438,876.3652,526.2784,368.9964,558.3643,348.5995,326.0352,314.1004,340.4685,259.6915,257.2254
ACHE,57.4713,124.9566,191.2799,98.0947,269.7471,36.4527,160.804,106.961,90.769,1358.8819,258.4906,68.3381,34.4597,188.4012,174.4088,113.9253,143.3107,137.6953,244.8307,57.6422,374.613,136.646,843.5039,51.3761,43.3411,160.3774,43.3573,80.8683,275.3836,170.1354,37.9982,346.8879,388.3001,185.0282,343.318,34.4859,117.3545,74.6535,70.7117,301.061,21.8763,45.8273,212.0277,105.9512,238.3568,352.8236,210.6458,126.9256,92.0498,18.6608,424.3595,203.629,293.2244,262.8804,423.7124,659.3945,618.2266,264.3453,65.948,28.2828,112.3889,316.0319,116.2996,104.0287,25.2178,125.4266,1267.6145,191.4894,128.0654,290.2202,91.9973,105.203,111.0667,392.3937,118.2358,26.9764,327.8871,298.7013,291.6591,33.1749,152.5437,574.1429,220.9432,670.5827,107.3252,193.5343,28.4091,12.9182,141.2639,93.1113,349.3574,448.8449,103.3926,153.4541,131.2964
ACOT8,441.5368,569.3717,621.4433,809.5033,770.5984,537.6496,647.9083,566.7912,527.3904,724.6348,1100.3509,845.2406,569.66,1073.5982,715.1943,453.996,426.8209,1138.7891,884.4608,477.1179,905.0553,565.8958,529.5423,724.0463,464.2934,501.6307,425.3171,517.4785,457.8679,544.4453,669.4702,514.499,884.8156,1411.077,602.47,573.4822,718.901,1358.4905,1139.9498,3165.641,1173.0473,850.357,1449.5327,7436.904,560.9744,1518.031,612.9248,468.0079,717.2784,295.5763,1213.1428,439.8538,795.2043,997.2425,1950.0085,823.4833,905.0308,1200.2109,1081.7121,806.0859,1090.5655,735.3119,283.1366,602.7375,623.8239,589.535,1141.2364,1054.7069,815.2199,866.6411,793.5192,176.0206,1472.3252,613.5391,804.2352,245.444,799.9889,342.4978,406.8145,630.1519,985.8777,573.2177,740.9803,993.4915,959.5489,627.7414,430.5185,620.8513,917.9665,1006.9644,797.8201,535.9645,849.3134,549.7679,606.796
ACOX1,1307.2456,1784.2879,2002.5446,1646.3073,1633.0232,1660.5005,1377.5126,1300.5093,1569.0377,2611.1812,2099.5283,1963.5625,1860.0627,1292.0058,1516.6385,1511.2759,3662.3129,2060.0586,1210.4775,1541.0933,2306.9438,2140.8839,2706.939,2043.2517,1417.1909,1559.0341,2866.9342,2831.1069,874.8552,1347.8885,1141.3965,1714.4785,2799.6948,1656.0734,3416.3733,1562.4068,2300.8454,1742.8297,1770.1049,2085.7648,2933.6699,1766.9175,2959.4465,1319.5734,2083.1144,1894.053,1371.0135,2090.6386,1987.84,3523.6004,4982.6188,1056.9556,2878.3763,1611.0855,1565.6322,1091.3102,1442.734,3666.6896,2024.7305,2160.101,1936.2181,2281.8576,1336.1233,959.5561,2279.569,2377.1331,2291.4376,1727.6292,1646.5551,2755.4672,2320.0958,1399.0852,1571.1227,1579.5615,1689.4401,1047.958,2228.7486,1044.5887,1444.8755,2134.0043,2900.3368,2192.4824,1865.7334,2843.4868,1995.0137,2335.5177,1605.245,1639.8377,1963.197,2694.3263,1315.1975,3334.2074,2208.9661,6156.7378,3659.294
ACSL1,1988.9315,2134.9069,305.9613,417.8966,615.2565,1334.0588,387.5628,751.5563,948.0319,912.9847,647.5472,773.15,1240.5493,514.8991,733.9527,1034.1202,1177.3243,611.8164,1339.7682,2088.1369,436.5325,1221.6914,649.6063,1363.5421,1029.5714,451.4825,2344.2215,1339.4561,1877.5183,454.2332,776.8093,614.4533,860.958,1061.7938,1558.5253,949.6325,990.552,687.8002,215.7847,677.7188,1304.1649,920.4052,630.5482,593.0513,1221.8772,798.6007,924.2992,567.2153,472.6476,2677.8266,623.1492,1325.1008,852.3729,1060.9279,825.3877,1442.8239,785.7143,1010.2992,616.9943,708.0808,742.62,708.2906,1667.8414,388.8347,245.3003,238.9078,935.2291,820.2345,453.0946,563.5257,265.7319,1083.4763,751.8977,829.9776,2227.4007,808.9172,561.0843,986.5801,665.5461,661.6345,619.4076,951.2598,740.8095,918.703,703.7872,2280.4718,732.2443,1444.5181,650.1859,2127.5549,1202.7606,466.1432,751.2116,14659.1549,626.3419
ACSL5,2578.1183,6163.1378,8607.1622,11899.9467,10984.7018,7437.9761,3825.3769,8410.8659,3843.6756,6583.4085,6077.7358,7554.3874,6458.3655,7627.0426,8957.348,8062.3148,8775.9637,12327.1484,6897.3613,3549.2748,10702.7864,10270.903,8092.5197,3715.6761,15805.779,6331.0872,2541.0869,15238.0725,3299.7999,4615.0738,9711.8793,6286.2081,9993.6414,6075.565,6905.9908,7545.1493,8118.8463,9045.6978,15282.3905,8827.1441,8513.8129,6239.7492,9598.297,4288.9577,6686.4103,7356.3218,7712.178,3766.1619,9133.5953,5934.1383,9043.9037,7722.2782,11824.5254,8117.608,8356.0486,5434.4895,5716.133,10484.5513,6532.6569,9282.3232,7564.1968,7535.7339,739.6476,9485.1668,6327.3728,11076.3652,11630.5424,6255.3191,11560.9186,13019.4029,8669.2886,4236.7067,16443.4678,9229.0828,7120.4254,5903.3346,8610.8429,1938.0952,5651.4628,9562.5757,10964.6781,4462.6188,7028.5926,12569.0789,5743.3219,11334.6439,8069.6023,7797.9463,7824.9071,8898.9402,4887.1966,11092.7507,5312.1971,5895.6405,11032.2048
ACTA2,15765.2874,19260.442,4573.355,6270.0636,5693.1377,2262.2416,3304.0704,4729.6265,2235.271,5343.422,3960.1925,5130.7359,3186.931,2563.3867,1777.6774,7048.6476,3568.9524,2969.8877,1502.5645,6145.2287,5696.7846,1324.5485,5258.75,7502.6534,3245.7593,4072.4079,2102.5458,1667.6956,3197.6731,3348.1875,5136.8367,4470.6467,1806.6172,1997.0374,6143.1244,3388.8048,3056.4694,983.5653,4617.6916,1845.8798,2118.4911,5031.2349,7686.0628,4448.8063,14409.1665,2212.5087,4226.4669,1882.054,12993.8486,1950.7794,2747.398,26056.0635,2233.2979,5899.7787,14613.554,7910.1066,14971.8781,728.818,1027.565,1410.7424,3040.7635,3782.2594,6007.4758,4472.8398,4028.6795,686.2927,3817.0742,1503.3304,4335.761,13362.7485,1607.0486,1881.3894,2952.9245,4768.6398,4713.0841,9660.5807,5558.7078,24223.8225,25592.3133,8982.7155,7610.9253,21996.0512,18903.9993,6350.3195,25981.6835,10710.1354,6415.1065,4197.5224,15905.7286,18893.891,2925.702,760.3232,3915.8239,3734.444,1042.8984
ACTL6A,1822.4777,1327.3169,1982.4732,3128.7567,1510.6671,1357.9978,2094.8492,2062.2524,1788.4858,1159.1524,1807.5472,1711.6862,3279.3293,2653.6367,1777.027,1411.0676,1363.7188,2550.7812,1415.873,2195.6118,1202.5652,2014.8113,866.1417,1415.8755,1552.3178,1426.3252,1741.3212,1653.626,1848.6991,1392.2004,2184.311,1541.0662,1412.8868,2458.3333,1373.7327,2917.8691,2560.4177,1715.3836,3259.1241,3161.8037,2705.9318,3631.9344,1520.3832,466.4603,1854.311,1814.093,1543.9791,2527.4523,1555.4539,2391.8771,1672.7179,831.6532,1621.3285,3193.18,1176.9788,1718.8381,1261.0837,1556.155,1648.7001,1934.8485,2375.3408,1700.8863,1562.5551,2140.2278,1852.3613,1898.0375,1601.6851,1808.9449,2259.6341,2063.5903,2069.0834,1687.8216,1198.1622,2109.1723,1008.7582,1558.2615,1129.5952,1375.3247,953.1165,1455.5959,1444.3477,1719.9504,2321.2031,1729.3233,1693.9333,2113.1498,1890.2699,1534.6141,2017.1004,1271.0068,1277.4869,1232.275,1429.7254,712.0054,1128.4063
ACVR2A,424.8616,503.5289,270.0422,343.3314,329.6909,289.9891,390.7035,216.7516,497.5487,420.1984,383.3962,280.6308,451.0621,202.4992,247.8885,216.3815,708.39,265.625,195.6055,476.7572,385.2278,186.3354,333.6614,246.3502,122.5048,296.496,220.8877,298.4256,311.6744,189.9374,218.9795,209.9481,223.3997,245.0565,384.7926,226.1548,350.5719,395.2244,280.5657,254.6419,333.1931,343.4636,503.2464,319.2294,650.5851,471.2644,322.7783,223.3048,254.358,435.236,474.3144,393.1452,353.3859,291.5943,628.5568,367.6921,607.1429,508.5826,228.2815,452.5253,512.626,285.5412,288.5463,382.6512,487.3911,237.628,219.4839,196.7,371.3507,425.0925,454.5144,289.8799,222.1334,201.7897,176.7282,218.0592,234.3112,172.7273,345.2662,395.117,356.8719,523.3375,281.4705,358.0827,449.2461,237.6584,116.4773,164.2928,297.3978,568.1302,336.5064,373.2787,423.2633,390.6103,501.2386
ACVRL1,875.6918,1318.5237,2676.6201,1837.2871,2431.4705,813.9282,1152.0101,1208.8285,1745.3425,813.7962,438.8679,1532.1472,1435.4781,1566.4851,1875,1919.1436,1395.4649,701.1719,1247.1471,1733.3581,1558.1601,924.5103,3519.685,1403.7495,378.5709,872.8661,1110.8833,989.5038,2047.7652,2399.2726,728.2343,1719.0484,1298.8554,1454.4492,3852.0737,1280.697,667.827,772.3343,1730.3832,1425.7294,1606.5068,621.3218,533.0495,2871.689,1364.7003,673.1634,1046.8732,1553.1271,1351.4415,788.1449,1156.6886,685.9879,1030.8353,2267.9004,407.6854,989.3369,676.7241,573.3203,360.8117,374.7475,1525.0741,3024.7593,375.7709,783.4893,866.1165,2654.8635,1673.3017,981.7629,824.0561,1099.0087,1056.0876,2100.0572,1255.2936,3136.4653,868.0013,460.0974,1911.9941,2473.5931,715.0645,1091.7901,971.4623,1109.0458,1685.8522,1584.5865,1215.244,1790.7383,388.8494,939.7151,758.3643,1240.3482,1054.7358,2717.1959,691.0339,458.7525,2670.1073
ADAM12,1550.0213,1009.8345,187.8178,267.772,390.8835,56.0392,58.4171,1148.8398,68.9172,504.5086,395.4717,682.1674,49.8894,160.8459,40.1182,1040.6193,50.3401,445.8008,80.9625,898.4753,685.0951,62.5896,579.2323,217.6306,457.7347,686.4331,67.3795,58.9218,655.9039,206.5064,233.4737,479.4867,77.5752,132.0621,668.2028,266.8119,491.2979,51.0498,81.6606,129.5314,60.5806,216.5943,160.0852,126.591,991.1631,131.4343,1651.1179,107.4391,121.3555,96.5971,501.0944,854.8387,426.692,286.1485,136.229,203.4563,105.9113,43.6488,14.5847,52.5253,756.8465,103.4211,2048.0176,81.4771,242.5493,26.0239,777.6725,133.7386,611.1327,62.3172,163.8167,117.7816,153.0164,234.4519,619.6434,1167.8531,416.2644,1861.9048,1458.2955,1912.5897,245.2742,6995.8695,487.9317,1906.485,443.0725,534.2945,302.2017,161.9742,50.1859,939.0613,270.8234,20.94,224.1519,83.7022,7.019
ADAM15,2433.8016,2554.2057,3108.5146,3301.2311,3439.3131,3871.5996,3467.9648,2783.322,2891.3237,2163.2101,3357.8302,2216.1585,6485.1103,3340.3172,4487.3311,3038.1955,3549.2063,3634.043,4665.6676,6914.2469,2050.9023,5451.5432,3061.6388,4545.0339,4616.8097,3045.0359,1760.1348,2777.2471,6806.1268,4222.3762,4507.0493,3113.3996,3214.0738,5389.149,3497.6959,2855.8272,2580.8056,3459.3111,3657.4726,3364.2794,2757.5543,2329.4742,1610.2182,9572.7554,2222.5937,2181.5192,3685.8472,1810.6649,3177.4467,1810.6476,1259.6884,5198.0847,2028.4453,4418.4699,2712.5605,2885.3536,6018.4729,3486.307,2544.7051,3353.0455,1752.901,4580.1967,1862.9956,1659.0039,3697.3865,2670.3072,2545.7609,2434.3118,3364.9513,1780.0469,4727.5068,6682.8245,4284.5745,5490.0403,5237.8292,2063.7917,2571.2068,3403.8961,2683.9906,1822.7565,2123.0024,2279.6365,3882.3245,1885.8083,2137.4807,4329.8602,2655.9943,3207.7741,3815.7361,1487.1991,3908.139,2728.1939,1437.5323,1199.7317,2335.673
ADAM23,77.9055,89.7836,6.9242,6.9594,21.6464,5.9848,11.3065,14.1483,8.9648,22.092,10.9434,27.497,1.543,19.545,1.6892,53.5219,7.7098,8.3008,8.0963,9.2971,33.6134,3.8223,36.9094,18.5082,11.4987,29.2004,11.1323,4.2939,12.2748,15.7608,29.3801,39.4639,5.0869,15.8898,38.2488,17.7875,8.9508,1.0978,4.562,5.7471,2.2437,11.095,11.9212,2.752,19.1068,9.995,65.3728,2.1066,19.1614,16.4654,9.27,16.129,3.5389,6.9309,9.516,19.6102,2.4631,2.9426,0.6341,6.5657,16.5975,7.4167,33.0396,2.5462,2.751,10.2389,10.1106,3.9079,1.9463,24.4818,2.394,5.7176,7.9904,34.4519,65.6866,6.3694,48.2733,144.1558,41.3411,55.54,56.6017,59.8926,41.5893,178.5714,37.5163,20.0961,12.0739,4.6373,8.1784,389.4777,7.1395,3.1865,25.0404,3.7559,2.8902
ADAM28,163.0481,243.8968,102.1313,24.1923,236.445,18.4984,64.0704,48.6701,58.8318,75.7439,18.8679,12.9397,88.978,64.4024,48.9865,224.4098,288.4354,19.043,142.4941,43.8825,167.6249,17.678,246.063,261.9864,28.3044,63.3423,24.0223,27.4332,115.8105,59.0018,92.8411,62.353,25.0106,27.1893,162.212,10.5273,36.7976,9.3317,25.5474,11.9363,24.681,53.5456,16.6046,8.2559,211.1297,133.4333,92.6115,65.8328,64.9984,105.3787,41.1999,54.4355,25.7835,21.2879,7.0118,23.5323,8.6207,12.7513,5.0729,28.7879,27.5044,173.0553,81.4978,122.5793,272.8106,72.5256,66.9826,32.5662,13.624,90.8051,16.7579,34.3053,24.7703,138.7025,59.1179,233.0461,82.0646,190.9091,361.6209,191.5944,125.2464,42.9575,15.2247,224.6241,106.3754,47.1822,55.7528,20.5366,25.6506,28.7661,35.6973,127.461,241.5186,184.5741,14.038
ADAMDEC1,702.0009,762.6981,588.9863,634.3015,1794.1513,178.9989,510.0503,147.142,563.1041,1579.8016,287.5472,273.7566,444.8902,424.5434,144.848,936.6339,1599.5465,112.793,1451.8204,136.1101,1447.1473,55.9006,2051.1811,1698.923,63.6848,634.3217,185.1472,527.4332,249.2328,443.3219,636.1767,470.41,412.039,252.8249,1272.8111,154.279,130.7807,36.2289,207.573,363.3952,163.7919,516.1602,19.5849,53.6636,344.3993,615.6922,1215.2991,524.029,1464.5312,105.9276,503.6694,12.0968,83.4173,167.3325,8.0135,218.6542,6.7734,33.8401,15.2188,279.798,931.8317,1531.9514,226.8722,2123.4959,42.641,77.6451,385.8873,288.3196,76.2943,154.0126,157.3187,610.0629,100.6792,1026.3982,166.0932,464.5935,244.3372,1260.6061,279.3931,1730.6868,447.5952,219.3309,1017.0813,887.688,226.9975,121.8873,354.0483,85.1275,132.7138,72.6722,248.4531,86.0362,8.0775,11.2676,27.2502
ADAMTS12,415.0702,214.2774,151.0332,203.8116,236.8613,21.2187,36.4322,489.5303,58.8318,348.963,163.7736,317.8326,34.4597,146.7478,28.7162,655.6437,27.6644,232.9102,33.6804,354.7787,369.7479,10.989,224.4094,215.3969,108.7949,633.4232,91.9877,71.3263,73.6491,101.0305,217.8043,276.2475,138.1942,103.1073,263.1336,160.8131,273.4958,11.5274,110.8577,73.3864,29.1684,193.9219,89.835,17.8879,638.6434,149.925,874.8156,108.4924,163.0597,25.247,190.5498,43.3468,45.5003,60.8932,3.5059,27.4543,8.0049,2.4522,3.1706,23.7374,237.1073,103.0091,436.5639,184.7783,145.8047,9.8123,189.1522,204.5158,125.7299,119.293,50.2736,114.3511,36.3564,320.3579,340.0063,370.5508,370.5904,1413.8528,1092.5859,703.3827,415.8822,1448.575,377.2744,576.1278,75.9824,39.3185,97.6562,102.3518,45.7249,266.8433,117.5631,14.567,60.1777,95.5064,2.8902
ADAMTS14,464.8787,95.8001,133.7228,259.8184,257.6751,210.555,79.1457,446.5195,207.8723,330.0271,200,272.5435,72.5197,176.8664,58.6993,232.4381,90.2494,198.7305,195.9294,167.7203,218.4874,47.3005,231.2992,234.2242,1004.8051,304.5822,75.5822,175.0954,230.02,267.5288,325.1396,331.8916,58.0755,90.3955,110.5991,150.6489,152.6604,110.3335,101.7336,185.6764,102.0895,101.3025,27.2485,148.6068,90.2794,96.9515,238.3384,117.4457,71.0099,56.5313,58.7099,216.2298,34.8836,158.9164,3100.7131,115.7005,169.9507,72.0942,387.4445,118.1818,146.0581,163.5785,158.5903,88.3881,74.7364,45.6485,112.059,116.8042,128.0654,107.7198,79.6854,110.3488,125.849,295.7494,445.7304,313.9753,247.6792,496.5368,205.7968,232.2244,182.2495,405.2045,248.7932,174.3421,66.0097,62.4727,70.6676,201.7224,67.658,211.5821,362.6844,31.41,60.5816,45.607,48.3072
ADAMTS15,41.2942,222.6079,219.842,2.9826,10.8232,47.8781,15.7035,16.412,4.4824,37.872,1.5094,9.3004,0.5143,5.447,31.6723,31.7309,7.7098,3.9062,14.2494,0.7438,4.4228,78.8342,41.8307,15.3171,29.1889,154.0881,2.9295,298.187,55.5037,14.1443,96.7584,31.1765,42.8148,1.4124,57.1429,6.5342,7.9562,0,14.5985,208.2228,49.9229,1.4472,3.8318,11.0079,11.9417,0.9995,8.1716,44.2396,17.6585,10.9769,6.18,7.5605,5.5612,0.9901,0,32.3569,0,0,0.6341,2.5253,2.8453,6.1805,18.5022,2.9099,93.9936,91.7235,4.634,38.211,6.2281,4.8964,1.026,36.0206,12.7847,14.7651,5.3175,70.813,13.7393,53.6797,55.8786,11.9281,8.43,13.6307,10.7687,5.1692,20.8952,56.7934,250,30.4737,2.6022,34.4436,14.2789,4.5522,20.5977,26.2911,2.0644
ADAMTS16,90.6769,240.1944,15.5794,33.4715,11.6557,7.0729,0,57.725,7.8442,29.7565,22.6415,11.3223,4.1146,6.7286,0.8446,105.5147,2.7211,16.1133,1.2954,24.1726,23.441,10.0334,16.2402,20.7419,21.2283,17.9695,7.6168,9.7805,77.9186,3.6371,7.0512,8.6821,7.2064,1.4124,12.9032,19.9655,37.2949,0.5489,5.9307,16.3572,4.4874,13.507,1.2773,12.3839,117.9842,4.4978,20.883,1.0533,19.5371,4.3908,13.905,92.2379,9.1001,31.1892,19.5328,6.3733,9.2365,0.4904,0.6341,5.5556,87.7297,2.8843,11.0132,4.7286,26.5933,0.4266,98.9995,8.2501,10.5099,13.3537,1.368,0,76.708,14.3177,18.7676,26.6017,74.2666,36.7965,104.9428,110.7073,5.2186,322.594,28.2213,129.6992,29.9181,50.6772,9.9432,18.5492,9.2937,120.3634,9.5193,2.7313,1.2116,55.8015,0.4129
ADAMTS18,12.3457,40.7266,6.0586,7.2908,12.4883,1.6322,5.0251,8.489,11.2061,5.8611,3.3962,6.4699,8.7435,1.9225,1.2669,45.8759,0.4535,9.2773,3.5624,2.6032,11.9416,2.8667,13.2874,6.7012,7.9606,5.3908,1.7577,4.5324,17.6117,10.5072,11.3603,6.3142,2.9674,2.4718,3.2258,1.815,15.9125,2.7446,4.562,0.8842,1.1219,8.2007,0.4258,0,9.5534,23.988,12.7114,3.16,6.0114,2.7442,0.515,9.0726,1.5167,1.4852,9.0152,3.922,8.6207,0,22.194,5.5556,2.8453,6.5926,1.7621,2.9099,8.2531,1.2799,4.2127,10.8554,2.3355,2.2256,5.472,6.2893,2.7966,12.0805,35.3456,2.9974,10.026,33.7662,13.1746,11.1826,13.2472,7.848,18.1953,4.6992,10.4476,1.7475,3.5511,2.9811,6.3197,5.299,4.2837,0.9104,58.5622,9.6579,0.4129
ADAMTS1,920.3917,5405.9933,633.1278,505.0551,722.6558,423.2862,358.0402,1000,315.4503,1872.8584,199.6226,617.873,198.0147,355.6552,166.3851,3011.3734,1006.8027,442.8711,250.9839,355.1506,829.7214,166.7463,1441.437,1482.2497,410.4134,787.9605,168.1559,112.1183,1174.6498,653.4653,441.4847,599.457,270.0297,263.065,335.4839,426.173,310.7907,198.1611,362.2263,108.7533,191.2775,412.4457,299.7339,48.1596,494.8651,451.2744,561.1168,546.1488,549.6689,165.2031,201.8797,524.1935,233.5684,280.2077,247.9168,428.4839,330.0493,102.0108,65.3139,172.2222,376.0522,399.2633,463.4361,212.7861,94.9106,149.744,313.4281,237.0821,333.2036,239.4762,262.9959,583.7621,239.3128,717.6734,1876.1339,279.8801,298.1805,1298.2684,742.7767,940.0801,692.8694,1891.7803,1079.4653,209.5865,1148.2845,742.2455,264.9148,275.5879,512.6394,757.0023,885.2927,122.9088,1498.7884,1228.169,228.3237
